School,Locality,SEP,QCE,QCIA,VET,SAT,OP,IBD,Senior_Statement_only,PCT_with_QCE_VET_SAT_IBD,PCT_QTAC_applicants_with_tertiary_offer,QCE_N,QCE_VET,QCE_SAT,QCE_CertI,QCE_CertII,QCE_CertIII,QCE_CertIV,QCE_VET_Dip_or_Adv_Dip,QCE_uni_subject_at_school,QCE_VET_Dip_or_Adv_Dip_unit_at_school,not_yet_QCE_N,not_yet_QCE_VET,not_yet_QCE_SAT,not_yet_QCE_CertI,not_yet_QCE_CertII,not_yet_QCE_CertIII,not_yet_QCE_CertIV,not_yet_QCE_VET_Dip_or_AdvDip,not_yet_QCE_uni_subject_at_school,not_yet_QCE_VET_Dip_or_AdvDip_unit_at_school,QCIA_N,QCIA_VET,QCIA_SAT,QCIA_CertI,QCIA_CertII,QCIA_CertIII,OP_N,OP_QCE,OP_VET,OP_SAT,OP_CertI,OP_CertII,OP_CertIII,OP_CertIV,OP_VET_Dip_or_AdvDip,OP_uni_subject_at_school,OP_VET_Dip_or_AdvDip_unit_at_school,OPinelig_N,OPinelig_QCE,OPinelig_VET,OPinelig_SAT,OPinelig_CertI,OPinelig_CertII,OPinelig_CertIII,OPinelig_CertIV,OPinelig_VET_Dip_or_AdvDip,OPinelig_uni_subject_at_school,OPinelig_VET_Dip_or_AdvDip_unit_at_school,OP1_5,OP6_10,OP11_15,OP16_20,OP21_25,IBD_N,IBD_QCE,IBD_VET,IBD_SAT,IBD_CertI,IBD_CertII,IBD_CertIII,IBD_CertIV,IBD_VET_Dip_or_AdvDip,IBD_uni_subject_at_school,IBD_VET_Dip_or_AdvDip_unit_at_school,notIBD_N,notIBD_QCE,notIBD_VET,notIBD_SAT,notIBD_CertI,notIBD_CertII,notIBD_CertIII,notIBD_CertIV,notIBD_VET_Dip_or_AdvDip,notIBD_uni_subject_at_school,notIBD_VET_Dip_or_AdvDip_unit_at_school,IBD45_41,IBD40_36,IBD35_31,IBD30_24
Redcliffe State High School,Redcliffe,224,213,--,181,30,86,--,2,97%,94%,213,176,30,72,133,84,--,--,4,1,11,5,--,1,5,--,--,--,--,--,,,,,,,86,82,48,5,9,33,30,--,--,3,--,138,131,133,25,64,105,54,--,--,1,1,13,18,23,26,6,,,,,,,,,,,,,,,,,,,,,,,,,,
Redeemer Lutheran College,Rochedale,111,108,--,44,5,90,--,0,99%,95%,108,42,5,23,17,26,1,--,2,--,3,2,--,2,2,1,--,--,--,--,,,,,,,90,89,23,2,9,6,15,--,--,2,--,21,19,21,3,16,13,12,1,--,--,--,25,22,31,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Redland District Special School,Thornlands,9,--,9,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Redlands College,Wellington Point,157,156,--,54,24,127,--,0,99%,96%,156,54,24,3,40,36,--,--,5,3,,,,,,,,,,,,,,,,,127,126,24,1,--,10,14,--,--,5,--,30,30,30,23,3,30,22,--,--,--,3,28,51,32,13,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Redlynch State College,Redlynch,144,138,4,76,16,78,--,1,97%,95%,138,74,15,13,48,23,--,--,1,3,2,1,--,--,1,--,--,--,--,--,4,1,1,--,--,--,78,78,24,5,2,9,11,--,--,1,1,62,60,51,10,11,40,12,--,--,--,2,11,15,25,26,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Rivermount College - Yatala,Yatala,71,66,--,16,4,60,--,2,93%,94%,66,16,4,1,11,4,--,--,2,1,,,,,,,,,,,,,,,,,60,57,11,3,--,7,3,--,--,2,1,11,9,5,1,1,4,1,--,--,--,--,6,19,19,14,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Riverside Christian College,Maryborough West,68,64,1,21,7,40,--,2,97%,97%,64,19,6,1,15,5,--,--,--,--,3,1,--,--,--,--,1,--,--,--,1,1,1,--,1,--,40,40,3,2,--,1,1,--,--,--,--,27,24,17,4,1,14,4,1,--,--,--,5,10,13,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Robina State High School,Robina,201,192,--,165,49,85,--,4,98%,97%,192,160,48,74,79,76,1,29,19,31,9,5,1,3,2,--,--,1,--,1,,,,,,,85,85,56,9,28,9,20,1,12,18,12,116,107,109,40,49,72,56,--,18,1,20,9,22,29,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Rochedale State High School,Rochedale,194,188,6,143,13,72,--,0,99%,97%,188,139,11,93,101,9,1,--,8,4,,,,,,,,,,,6,4,2,4,3,--,72,72,37,2,25,13,2,1,--,7,1,116,116,102,9,68,88,7,--,--,1,3,9,22,20,18,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Rockhampton Girls Grammar School,Rockhampton,46,45,1,6,4,36,--,0,98%,97%,45,6,4,--,2,4,--,--,5,--,,,,,,,,,,,,,,,,,36,36,2,1,--,1,2,--,--,5,--,9,9,4,3,--,1,2,--,--,--,--,6,12,10,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Rockhampton North Special School,Rockhampton North,8,--,8,2,--,--,--,0,25%,--,,,,,,,,,,,,,,,,,,,,,8,2,--,2,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rockhampton Special School,Rockhampton,10,--,10,4,--,--,--,0,40%,--,,,,,,,,,,,,,,,,,,,,,10,4,--,4,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rockhampton State High School,Rockhampton,130,125,1,91,16,34,--,2,98%,96%,125,89,16,3,87,8,--,--,1,--,4,2,--,--,2,--,--,--,--,--,,,,,,,34,34,10,1,--,10,--,--,--,1,--,95,91,81,15,3,79,8,--,--,--,--,4,11,17,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Roma State College,Roma,78,77,1,71,13,29,--,0,99%,81%,77,71,13,56,24,10,--,--,2,--,,,,,,,,,,,,,,,,,29,29,25,3,24,--,2,--,--,2,--,48,48,46,10,32,24,8,--,--,--,--,3,7,8,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Rosedale State School,Rosedale,30,30,--,19,3,8,--,0,100%,100%,30,19,3,11,13,--,--,--,--,--,,,,,,,,,,,,,,,,,8,8,4,--,--,4,--,--,--,--,--,22,22,15,3,11,9,--,--,--,--,--,1,2,2,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Rosella Park School,Gladstone,6,--,5,--,--,--,--,1,0%,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rosewood State High School,Rosewood,69,68,--,51,14,13,--,0,100%,93%,68,50,14,27,45,9,--,--,--,--,1,1,--,--,1,--,--,--,--,--,,,,,,,13,13,7,1,1,5,2,--,--,--,--,56,55,44,13,26,41,7,--,--,--,--,2,3,6,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Runcorn State High School,Runcorn,144,144,--,76,18,61,--,0,100%,99%,144,76,18,37,46,14,--,--,10,--,,,,,,,,,,,,,,,,,61,61,9,4,2,4,2,--,--,10,--,83,83,67,14,35,42,12,--,--,--,--,10,6,23,17,5,,,,,,,,,,,,,,,,,,,,,,,,,,
Ryan Catholic College,Kirwan,184,178,1,79,23,116,--,2,98%,98%,178,76,22,3,56,26,--,1,12,10,5,2,--,--,2,--,--,--,--,1,1,1,1,--,--,--,116,114,30,8,1,16,14,--,1,12,6,67,64,48,14,2,42,12,--,--,--,5,18,32,41,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Saint Mary's Catholic College  South Burnett,Kingaroy,28,24,--,13,7,14,--,3,89%,100%,24,12,6,10,3,1,--,--,--,--,4,1,1,--,--,--,--,--,--,--,,,,,,,14,13,3,1,2,--,--,--,--,--,--,14,11,10,6,8,3,1,--,--,--,--,1,7,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Saint Philomena School,Park Ridge,9,9,--,--,--,9,--,0,100%,63%,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,3,1,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Saint Stephen's College,Coomera,111,107,--,66,9,75,--,1,97%,99%,107,65,9,27,14,33,14,21,12,21,4,1,--,--,--,1,--,--,--,--,,,,,,,75,72,33,1,21,9,13,6,4,12,4,36,35,33,8,6,5,21,8,17,--,17,26,29,13,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,
San Sisto College,Carina,114,109,--,44,14,86,--,0,98%,98%,109,41,12,14,22,33,--,--,3,5,5,3,2,--,1,2,--,--,--,--,,,,,,,86,83,18,5,3,9,12,--,--,3,1,28,26,26,9,11,14,23,--,--,--,4,12,19,36,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Sandgate District State High School,Sandgate,158,158,--,138,27,47,--,0,100%,87%,158,138,27,103,106,78,--,22,11,22,,,,,,,,,,,,,,,,,47,47,28,4,8,21,8,--,1,6,1,111,111,110,23,95,85,70,--,21,5,21,10,13,12,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,
Sarina State High School,Sarina,92,92,--,88,6,29,--,0,100%,87%,92,88,6,68,85,30,--,--,--,2,,,,,,,,,,,,,,,,,29,29,25,1,16,23,8,--,--,--,--,63,63,63,5,52,62,22,--,--,--,2,4,11,4,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Scots PGC College,Warwick,61,58,--,30,13,45,--,1,95%,87%,58,30,13,15,29,7,--,--,--,--,,,,,,,,,,,,,,,,,45,43,15,4,--,14,4,--,--,--,--,16,15,15,9,15,15,3,--,--,--,--,7,13,15,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Seton College,Mount Gravatt East,52,17,--,52,17,--,--,0,100%,33%,17,17,6,17,13,4,--,--,--,--,35,35,11,35,20,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shailer Park State High School,Shailer Park,109,106,3,83,26,40,--,0,100%,93%,106,80,26,20,30,51,--,--,1,3,,,,,,,,,,,3,3,--,1,2,1,40,40,22,10,1,1,19,--,--,1,--,66,66,58,16,19,29,32,--,--,--,3,4,11,15,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Shalom Christian College,Condon,26,11,--,23,6,--,--,3,88%,100%,11,11,3,5,10,--,--,--,--,--,15,12,3,6,10,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shalom College,Bundaberg,207,194,--,98,12,143,--,2,98%,95%,194,90,9,21,38,63,--,--,2,--,13,8,3,2,2,2,--,--,--,--,,,,,,,143,140,44,1,1,14,33,--,--,2,--,64,54,54,11,22,26,32,--,--,--,--,28,40,41,27,7,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheldon College,Sheldon,103,103,--,87,18,88,--,0,100%,98%,103,87,18,11,84,19,--,--,8,--,,,,,,,,,,,,,,,,,88,88,74,17,7,71,18,--,--,8,--,15,15,13,1,4,13,1,--,--,--,--,31,31,15,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Siena Catholic College,Sippy Downs,147,143,--,84,34,99,--,1,99%,100%,143,81,33,53,20,41,2,2,5,5,4,3,1,1,1,1,--,--,--,--,,,,,,,99,99,39,9,25,8,9,--,--,5,2,48,44,45,25,29,13,33,2,2,--,3,17,24,43,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Smithfield State High School,Smithfield,133,131,2,75,15,55,--,0,98%,96%,131,75,15,31,53,30,10,--,1,3,,,,,,,,,,,,,,,,,55,55,11,1,1,2,2,6,--,1,--,76,76,64,14,30,51,28,4,--,--,3,6,20,24,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Somerset College,Mudgeeraba,121,118,--,32,2,105,12,0,99%,99%,118,30,2,--,6,3,--,26,6,26,3,2,--,--,--,--,--,2,--,2,,,,,,,105,103,27,2,--,5,3,--,24,5,24,4,3,4,--,--,--,--,--,4,1,4,42,39,17,7,0,12,12,1,--,--,1,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,2,1,5,4
Somerville House,South Brisbane,155,154,--,21,2,146,--,0,99%,98%,154,21,2,--,1,10,1,13,5,13,,,,,,,,,,,,,,,,,146,145,12,1,--,--,4,--,10,5,10,9,9,9,1,--,1,6,1,3,--,3,65,39,35,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Southern Cross Catholic College (Scarborough),Scarborough,100,91,--,34,15,79,--,3,94%,99%,91,31,14,3,8,27,--,--,--,--,9,3,1,--,1,3,--,--,--,--,,,,,,,79,75,17,8,--,--,14,--,--,--,--,21,16,17,7,3,9,16,--,--,--,--,11,19,30,17,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Southport Special School,Southport,14,--,14,6,6,--,--,0,43%,--,,,,,,,,,,,,,,,,,,,,,14,6,6,--,6,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southport State High School,Southport,169,166,3,127,62,73,--,0,99%,100%,166,125,61,34,99,49,--,4,19,4,,,,,,,,,,,3,2,1,2,2,--,73,73,32,8,14,11,10,--,--,19,--,93,93,93,53,20,88,39,--,4,--,4,5,26,26,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Spinifex State College Mount Isa,Mount Isa,99,93,6,90,15,16,--,0,95%,85%,93,89,15,74,69,5,--,--,--,1,,,,,,,,,,,6,1,--,1,--,--,16,16,15,1,13,9,--,--,--,--,--,77,77,74,14,61,60,5,--,--,--,1,3,2,10,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Springfield Central State High School,Springfield Central,147,145,2,90,15,77,--,0,99%,99%,145,89,15,10,84,8,--,--,2,1,,,,,,,,,,,2,1,--,--,1,--,77,77,22,5,2,17,3,--,--,2,1,68,68,67,10,8,67,5,--,--,--,--,10,21,31,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Springwood State High School,Springwood,132,128,4,107,18,35,--,0,99%,98%,128,104,18,9,91,25,--,--,--,--,,,,,,,,,,,4,3,--,--,3,--,35,35,14,4,2,5,9,--,--,--,--,93,93,90,14,7,86,16,--,--,--,--,4,8,11,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,
St Aidan's Anglican Girls' School,Corinda,94,94,--,36,--,78,--,0,100%,100%,94,36,--,--,14,--,15,23,2,23,,,,,,,,,,,,,,,,,78,78,20,--,--,5,--,4,14,2,14,16,16,16,--,--,9,--,11,9,--,9,36,25,15,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Andrew's Anglican College,Peregian Springs,91,91,--,46,2,65,--,0,100%,100%,91,46,2,--,15,24,9,15,2,15,,,,,,,,,,,,,,,,,65,65,20,--,--,10,10,2,--,1,--,26,26,26,2,--,5,14,7,15,1,15,24,26,13,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Andrew's Catholic College,Redlynch,145,139,1,66,13,110,--,1,97%,99%,139,64,12,22,22,43,--,--,--,1,5,2,1,2,1,--,--,--,--,--,,,,,,,110,108,36,5,9,9,26,--,--,--,--,34,31,30,8,15,14,17,--,--,--,1,22,39,34,13,2,,,,,,,,,,,,,,,,,,,,,,,,,,
St Andrews Lutheran College,Tallebudgera,78,78,--,25,17,54,--,0,100%,94%,78,25,17,--,10,13,--,--,12,1,,,,,,,,,,,,,,,,,54,54,9,7,--,2,5,--,--,12,--,24,24,16,10,--,8,8,--,--,--,1,11,24,17,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Anthony's Catholic College,Deeragun,91,82,4,39,7,53,--,1,95%,98%,82,35,6,3,21,13,--,--,--,12,5,3,1,--,2,--,--,--,--,2,4,1,--,--,1,--,53,52,12,1,--,6,6,--,--,--,4,34,30,26,6,3,17,7,--,--,--,10,2,6,23,18,4,,,,,,,,,,,,,,,,,,,,,,,,,,
St Augustine's College,Cairns,127,111,--,31,2,106,--,4,92%,95%,111,25,1,11,14,--,--,--,--,1,16,6,1,2,3,--,--,--,--,--,,,,,,,106,100,14,1,3,10,--,--,--,--,1,21,11,17,1,10,7,--,--,--,--,--,30,35,31,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,
St Augustine's College  Springfield,Springfield,129,109,--,67,4,86,--,9,89%,91%,109,61,4,31,31,20,--,--,--,1,20,6,--,5,2,--,--,--,--,--,,,,,,,86,78,37,1,26,13,5,--,--,--,1,43,31,30,3,10,20,15,--,--,--,--,6,24,29,24,3,,,,,,,,,,,,,,,,,,,,,,,,,,
St Brendan's College,Yeppoon,125,118,--,80,6,61,--,2,98%,94%,118,76,5,23,43,47,--,--,--,--,7,4,1,1,2,1,--,--,--,--,,,,,,,61,59,22,1,3,4,15,--,--,--,--,64,59,58,5,21,41,33,--,--,--,--,7,16,19,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,
St Columban's College,Caboolture,197,195,--,186,34,70,--,1,99%,98%,195,185,34,79,108,165,15,1,2,17,2,1,--,1,--,--,--,--,--,--,,,,,,,70,70,63,5,24,24,53,4,--,2,2,127,125,123,29,56,84,112,11,1,--,15,13,33,14,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Edmund's College,Woodend,178,167,1,65,18,112,--,2,96%,93%,167,61,18,56,45,6,--,--,1,--,10,3,--,2,2,--,--,--,--,--,1,1,--,--,1,--,112,106,10,3,6,5,4,--,--,1,--,65,61,54,15,52,42,2,--,--,--,--,18,30,31,30,3,,,,,,,,,,,,,,,,,,,,,,,,,,
St Eugene College,Burpengary,78,76,--,51,25,37,--,1,99%,100%,76,50,25,5,27,30,--,2,--,2,2,1,--,1,--,1,--,--,--,--,,,,,,,37,37,14,3,5,4,6,--,2,--,2,41,39,37,22,1,23,25,--,--,--,--,7,11,13,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Francis College,Crestmead,65,52,--,41,--,26,--,3,89%,96%,52,35,--,30,27,7,--,--,--,--,13,6,--,4,4,--,--,--,--,--,,,,,,,26,22,8,--,6,5,2,--,--,--,--,39,30,33,--,28,26,5,--,--,--,--,0,4,8,9,5,,,,,,,,,,,,,,,,,,,,,,,,,,
St George State High School,St George,34,34,--,34,6,6,--,0,100%,100%,34,34,6,33,12,8,--,--,--,--,,,,,,,,,,,,,,,,,6,6,6,--,6,--,1,--,--,--,--,28,28,28,6,27,12,7,--,--,--,--,0,2,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Hilda's School,Southport,94,88,--,36,7,82,--,0,98%,98%,88,32,6,--,5,7,--,21,9,21,6,4,1,1,1,1,--,1,1,1,,,,,,,82,80,26,4,--,5,5,--,17,10,17,12,8,10,3,1,1,3,--,5,--,5,19,33,24,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St James College,Brisbane,79,58,1,64,14,20,--,2,94%,96%,58,48,11,40,40,9,2,--,--,--,20,16,3,12,11,1,--,--,--,--,,,,,,,20,18,9,2,5,6,1,--,--,--,--,58,40,55,12,47,45,9,2,--,--,--,1,4,5,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,
St James Lutheran College,Urraween,29,29,--,14,3,17,--,0,100%,100%,29,14,3,2,12,1,--,--,--,--,,,,,,,,,,,,,,,,,17,17,3,1,--,2,--,--,--,--,--,12,12,11,2,2,10,1,--,--,--,--,3,4,6,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St John Fisher College,Bracken Ridge,85,84,--,29,6,62,--,0,100%,97%,84,28,6,--,23,13,--,--,--,2,1,1,--,--,1,--,--,--,--,--,,,,,,,62,62,9,4,--,5,3,--,--,--,--,23,22,20,2,--,19,10,--,--,--,2,8,25,19,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St John's Anglican College,Forest Lake,77,70,--,11,--,67,--,1,94%,97%,70,9,--,--,--,9,--,--,22,1,7,2,--,--,--,--,2,--,--,--,,,,,,,67,63,3,--,--,--,3,--,--,22,--,10,7,8,--,--,--,6,2,--,--,1,17,28,14,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St John's College  Nambour,Nambour,120,120,--,46,5,96,--,0,100%,93%,120,46,5,20,21,24,1,1,1,1,,,,,,,,,,,,,,,,,96,96,25,1,13,5,8,1,--,1,--,24,24,21,4,7,16,16,--,1,--,1,18,33,24,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,
St John's School,Roma,41,37,1,19,8,24,--,1,95%,95%,37,17,6,--,12,3,--,--,--,--,3,2,2,--,--,--,--,--,--,--,,,,,,,24,24,4,2,--,3,2,--,--,--,--,16,13,15,6,--,9,1,--,--,--,--,2,8,9,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Joseph's College  Gregory Terrace,Brisbane,233,230,--,3,--,230,--,2,99%,100%,230,2,--,--,2,--,--,--,--,--,3,1,--,1,--,--,--,--,--,--,,,,,,,230,230,2,--,--,2,--,--,--,--,--,3,0,1,--,1,--,--,--,--,--,--,119,68,31,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Joseph's College  Toowoomba,Toowoomba,137,130,--,84,16,96,--,1,99%,97%,130,79,14,31,61,10,--,--,7,1,7,5,2,3,4,--,--,--,--,--,,,,,,,96,95,46,6,13,33,5,--,--,7,--,41,35,38,10,21,32,5,--,--,--,1,15,27,35,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Joseph's Nudgee College,Boondall,249,248,--,91,16,182,--,0,100%,96%,248,91,16,79,16,43,--,2,3,1,,,,,,,,,,,,,,,,,182,181,24,3,21,1,3,--,--,2,--,67,67,67,13,58,15,40,--,2,1,1,45,54,57,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Joseph's School  Stanthorpe,Stanthorpe,23,20,2,12,7,10,--,0,96%,100%,20,10,5,--,5,1,--,--,--,--,,,,,,,,,,,2,2,2,--,--,2,10,9,5,--,--,5,--,--,--,--,--,11,11,5,5,--,--,1,--,--,--,--,1,3,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Laurence's College,South Brisbane,228,215,1,73,19,170,--,2,95%,97%,215,72,19,37,34,18,1,--,2,12,12,1,--,1,--,--,--,--,--,--,,,,,,,170,161,22,1,3,15,3,--,--,2,--,57,54,51,18,35,19,15,1,--,--,12,32,54,56,24,4,,,,,,,,,,,,,,,,,,,,,,,,,,
St Luke's Anglican School,Bundaberg,64,63,--,23,4,48,--,0,100%,100%,63,22,3,2,4,17,2,--,2,--,1,1,1,--,--,--,--,--,--,--,,,,,,,48,48,8,1,--,--,8,--,--,2,--,16,15,15,3,2,4,9,2,--,--,--,8,20,17,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Margaret Mary's College,Hermit Park,122,114,4,22,4,88,--,2,95%,99%,114,20,3,--,20,1,1,1,1,7,4,1,1,--,--,--,--,--,--,--,4,1,--,--,1,--,88,87,5,--,--,5,--,--,--,--,5,30,27,16,4,--,15,1,1,1,1,2,18,22,27,19,2,,,,,,,,,,,,,,,,,,,,,,,,,,
St Margaret's Anglican Girls School,Ascot,100,100,--,31,2,82,--,0,100%,99%,100,31,2,--,1,5,--,26,1,26,,,,,,,,,,,,,,,,,82,82,13,2,--,1,2,--,9,1,9,18,18,18,--,--,--,3,--,17,--,17,18,42,21,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Mary's Catholic College  Woree,Woree,156,147,--,139,20,80,--,4,97%,99%,147,134,19,130,23,15,--,--,1,3,9,5,1,5,2,--,--,--,--,--,,,,,,,80,80,71,6,70,5,2,--,--,--,--,76,67,68,14,65,20,13,--,--,1,3,17,23,30,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Mary's College  Ipswich,Woodend,94,88,2,32,13,73,--,2,96%,93%,88,30,11,3,18,18,--,--,1,--,4,2,2,--,1,1,--,--,--,--,,,,,,,73,72,17,7,--,8,13,--,--,1,--,19,16,15,6,3,11,6,--,--,--,--,4,21,26,19,3,,,,,,,,,,,,,,,,,,,,,,,,,,
St Mary's College  Maryborough,Maryborough,61,59,--,23,10,42,--,1,98%,97%,59,22,10,5,15,3,1,--,--,--,2,1,--,--,1,--,--,--,--,--,,,,,,,42,42,5,2,--,4,1,--,--,--,--,19,17,18,8,5,12,2,1,--,--,--,5,12,16,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,
St Mary's College  Toowoomba,Toowoomba,98,97,--,43,16,43,--,0,99%,98%,97,43,16,10,21,19,--,--,3,--,,,,,,,,,,,,,,,,,43,42,1,--,--,--,1,--,--,3,--,55,55,42,16,10,21,18,--,--,--,--,7,16,16,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Michael's College - Merrimac,Merrimac,151,138,--,91,18,84,--,4,96%,94%,138,84,17,30,38,39,1,1,16,10,13,7,1,4,2,--,--,1,--,1,,,,,,,84,82,33,4,18,17,6,--,--,16,1,67,56,58,14,16,23,33,1,2,--,10,7,27,36,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,
St Monica's College,Cairns,97,95,1,24,--,88,--,0,98%,97%,95,24,--,1,6,20,--,--,--,1,,,,,,,,,,,,,,,,,88,87,20,--,1,6,16,--,--,--,1,8,8,4,--,--,--,4,--,--,--,--,21,26,27,12,2,,,,,,,,,,,,,,,,,,,,,,,,,,
St Patrick's College  Gympie,Gympie,81,76,--,73,11,55,--,0,100%,98%,76,68,10,15,67,5,1,--,1,--,5,5,1,3,4,--,--,--,--,--,,,,,,,55,55,48,2,11,48,2,1,--,1,--,26,21,25,9,7,23,3,--,--,--,--,14,19,15,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Patrick's College  Shorncliffe,Shorncliffe,158,142,--,107,4,100,--,4,97%,99%,142,95,4,68,25,52,--,11,1,11,16,12,--,10,5,4,--,--,--,--,,,,,,,100,98,53,--,40,1,20,--,--,1,--,58,44,54,4,38,29,36,--,11,--,11,24,47,23,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,
St Patrick's College  Townsville,Townsville,35,31,--,16,--,14,--,4,89%,93%,31,16,--,1,6,11,--,--,--,--,,,,,,,,,,,,,,,,,14,14,2,--,1,--,1,--,--,--,--,21,17,14,--,--,6,10,--,--,--,--,0,6,6,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Patrick's Senior College  Mackay,Mackay,258,224,1,78,11,195,--,9,90%,97%,224,71,10,20,27,33,--,--,--,2,33,7,1,2,3,1,--,--,--,--,,,,,,,195,178,34,3,5,6,21,--,--,--,--,62,46,44,8,17,24,13,--,--,--,2,29,69,59,32,6,,,,,,,,,,,,,,,,,,,,,,,,,,
St Paul's School,Bald Hills,142,138,--,26,5,128,--,2,99%,97%,138,24,4,7,4,18,1,--,5,2,4,2,1,1,--,--,--,--,--,--,,,,,,,128,128,15,1,1,1,13,--,--,5,--,14,10,11,4,7,3,5,1,--,--,2,44,38,25,19,2,,,,,,,,,,,,,,,,,,,,,,,,,,
St Peter Claver College,Riverview,160,154,1,92,15,51,--,2,98%,94%,154,89,15,27,59,30,--,--,5,--,5,3,--,2,1,--,--,--,--,--,,,,,,,51,50,15,2,4,7,4,--,--,5,--,108,104,77,13,25,53,26,--,--,--,--,8,13,23,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,
St Peters Lutheran College,Indooroopilly,284,269,--,32,2,227,40,4,96%,96%,269,29,2,18,19,6,--,--,4,--,15,3,--,3,2,--,--,--,--,--,,,,,,,227,221,22,1,13,13,2,--,--,3,--,15,9,10,1,8,8,4,--,--,--,--,62,75,60,29,1,40,38,--,--,--,--,--,--,--,1,--,2,1,--,--,--,--,--,--,--,--,--,6,13,11,10
