School,Locality,SEP,QCE,QCIA,VET,SAT,OP,IBD,Senior_Statement_only,PCT_with_QCE_VET_SAT_IBD,PCT_QTAC_applicants_with_tertiary_offer,QCE_N,QCE_VET,QCE_SAT,QCE_CertI,QCE_CertII,QCE_CertIII,QCE_CertIV,QCE_VET_Dip_or_Adv_Dip,QCE_uni_subject_at_school,QCE_VET_Dip_or_Adv_Dip_unit_at_school,not_yet_QCE_N,not_yet_QCE_VET,not_yet_QCE_SAT,not_yet_QCE_CertI,not_yet_QCE_CertII,not_yet_QCE_CertIII,not_yet_QCE_CertIV,not_yet_QCE_VET_Dip_or_AdvDip,not_yet_QCE_uni_subject_at_school,not_yet_QCE_VET_Dip_or_AdvDip_unit_at_school,QCIA_N,QCIA_VET,QCIA_SAT,QCIA_CertI,QCIA_CertII,QCIA_CertIII,OP_N,OP_QCE,OP_VET,OP_SAT,OP_CertI,OP_CertII,OP_CertIII,OP_CertIV,OP_VET_Dip_or_AdvDip,OP_uni_subject_at_school,OP_VET_Dip_or_AdvDip_unit_at_school,OPinelig_N,OPinelig_QCE,OPinelig_VET,OPinelig_SAT,OPinelig_CertI,OPinelig_CertII,OPinelig_CertIII,OPinelig_CertIV,OPinelig_VET_Dip_or_AdvDip,OPinelig_uni_subject_at_school,OPinelig_VET_Dip_or_AdvDip_unit_at_school,OP1_5,OP6_10,OP11_15,OP16_20,OP21_25,IBD_N,IBD_QCE,IBD_VET,IBD_SAT,IBD_CertI,IBD_CertII,IBD_CertIII,IBD_CertIV,IBD_VET_Dip_or_AdvDip,IBD_uni_subject_at_school,IBD_VET_Dip_or_AdvDip_unit_at_school,notIBD_N,notIBD_QCE,notIBD_VET,notIBD_SAT,notIBD_CertI,notIBD_CertII,notIBD_CertIII,notIBD_CertIV,notIBD_VET_Dip_or_AdvDip,notIBD_uni_subject_at_school,notIBD_VET_Dip_or_AdvDip_unit_at_school,IBD45_41,IBD40_36,IBD35_31,IBD30_24
St Mary's College  Toowoomba,Toowoomba,112,112,--,55,25,58,--,0,100%,91%,112,55,25,1,14,40,--,--,2,--,,,,,,,,,,,,,,,,,58,58,6,4,--,--,5,--,--,2,--,54,54,49,21,1,14,35,--,--,--,--,13,12,24,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Michael's College - Merrimac,Merrimac,141,133,--,91,22,79,--,2,99%,95%,133,85,20,45,34,26,1,2,13,3,8,6,2,4,1,--,--,--,--,--,,,,,,,79,79,38,6,23,12,7,--,2,13,2,62,54,53,16,26,23,19,1,--,--,1,14,22,34,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Monica's College,Cairns,114,112,--,30,3,104,--,1,99%,99%,112,29,2,--,8,23,--,--,2,--,2,1,1,--,--,--,--,--,--,--,,,,,,,104,104,21,1,--,4,18,--,--,2,--,10,8,9,2,--,4,5,--,--,--,--,21,28,38,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Patrick's College  Gympie,Gympie,60,56,--,51,12,44,--,1,98%,97%,56,48,12,3,46,9,2,--,--,--,4,3,--,--,3,--,--,--,--,--,,,,,,,44,44,36,8,--,34,7,2,--,--,--,16,12,15,4,3,15,2,--,--,--,--,6,14,14,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,
St Patrick's College  Shorncliffe,Shorncliffe,182,169,--,136,6,121,--,0,99%,99%,169,124,3,32,114,47,--,9,2,10,13,12,3,9,11,2,--,--,--,--,,,,,,,121,119,75,--,2,71,14,--,--,2,--,61,50,61,6,39,54,35,--,9,--,10,33,47,28,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Patrick's College  Townsville,Townsville,63,59,--,42,16,23,--,0,100%,100%,59,38,16,--,12,35,--,--,--,1,4,4,--,--,3,2,--,--,--,--,,,,,,,23,23,3,2,--,2,1,--,--,--,1,40,36,39,14,--,13,36,--,--,--,--,4,5,11,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Patrick's Senior College  Mackay,Mackay,272,246,1,81,11,218,--,7,92%,93%,246,76,9,29,38,32,--,--,--,--,25,5,2,4,2,--,--,--,--,--,,,,,,,218,203,42,--,6,10,28,--,--,--,--,53,43,39,11,27,30,4,--,--,--,--,36,56,71,47,8,,,,,,,,,,,,,,,,,,,,,,,,,,
St Paul's School,Bald Hills,153,147,--,31,1,139,--,3,96%,97%,147,31,1,10,2,23,--,--,1,1,,,,,,,,,,,,,,,,,139,136,24,1,5,1,19,--,--,1,--,14,11,7,--,5,1,4,--,--,--,1,35,40,38,19,7,,,,,,,,,,,,,,,,,,,,,,,,,,
St Peter Claver College,Riverview,177,164,3,96,17,61,--,6,95%,96%,164,92,15,35,67,36,--,--,8,--,10,3,1,1,3,--,--,--,--,--,3,1,1,--,1,--,61,60,18,1,6,9,5,--,--,8,--,113,104,77,15,30,61,31,--,--,--,--,5,19,23,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,
St Peters Lutheran College,Indooroopilly,288,268,--,58,3,230,31,6,96%,97%,268,53,3,41,26,11,2,2,12,2,20,5,--,3,2,1,--,--,--,1,,,,,,,230,223,39,1,29,13,6,--,2,12,3,25,17,19,2,15,15,6,2,--,--,--,83,80,47,18,2,31,28,--,--,--,--,--,--,--,--,--,2,--,--,--,--,--,--,--,--,--,--,3,8,14,6
St Peters Lutheran College - Springfield,Springfield Central,27,26,--,3,1,25,--,0,96%,96%,26,3,1,--,--,2,--,1,1,1,,,,,,,,,,,,,,,,,25,24,2,1,--,--,2,--,--,1,--,2,2,1,--,--,--,--,--,1,--,1,3,7,8,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Rita's College,Clayfield,178,178,--,53,9,133,--,0,100%,100%,178,53,9,1,10,52,6,3,3,3,,,,,,,,,,,,,,,,,133,133,8,--,1,--,7,--,--,3,--,45,45,45,9,--,10,45,6,3,--,3,35,52,40,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Saviour's College,Toowoomba,38,32,3,18,12,21,--,3,87%,94%,32,17,11,2,10,7,--,--,3,--,,,,,,,,,,,3,1,1,--,1,--,21,21,7,6,--,3,4,--,--,3,--,14,11,10,5,2,7,3,--,--,--,--,1,2,7,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,
St Stephen's Catholic College  Mareeba,Mareeba,67,67,--,22,6,42,--,0,100%,100%,67,22,6,9,17,6,--,--,--,3,,,,,,,,,,,,,,,,,42,42,1,1,--,--,1,--,--,--,--,25,25,21,5,9,17,5,--,--,--,3,17,12,10,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Teresa's Catholic College,Noosaville,152,151,--,94,24,100,--,0,100%,99%,151,93,23,6,62,59,5,5,1,5,1,1,1,--,1,--,--,--,--,--,,,,,,,100,100,45,3,--,30,20,5,3,1,3,52,51,49,21,6,33,39,--,2,--,2,24,22,35,17,2,,,,,,,,,,,,,,,,,,,,,,,,,,
St Teresa's College  Abergowrie,Abergowrie,22,22,--,21,--,1,--,0,100%,--,22,21,--,5,21,--,--,--,--,--,,,,,,,,,,,,,,,,,1,1,1,--,--,1,--,--,--,--,--,21,21,20,--,5,20,--,--,--,--,--,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Thomas More College,Sunnybank,146,144,--,81,9,85,--,0,100%,99%,144,79,9,5,53,74,--,2,16,3,2,2,--,--,1,2,--,--,--,--,,,,,,,85,85,21,--,1,3,18,--,1,16,1,61,59,60,9,4,51,58,--,1,--,2,15,25,30,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Ursula's College,Yeppoon,77,77,--,37,2,47,--,0,100%,96%,77,37,2,30,16,17,--,--,2,1,,,,,,,,,,,,,,,,,47,47,14,--,11,3,4,--,--,2,--,30,30,23,2,19,13,13,--,--,--,1,9,14,16,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,
St Ursula's College  Toowoomba,Toowoomba,153,151,1,48,18,110,--,0,99%,99%,151,47,18,--,22,31,5,--,23,6,1,1,--,--,--,1,--,--,--,--,,,,,,,110,110,14,7,--,--,11,2,--,22,1,42,41,34,11,--,22,21,3,--,1,5,22,39,34,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Staines Memorial College,Redbank Plains,22,18,1,15,3,13,--,1,86%,100%,18,14,3,1,12,6,--,--,--,--,,,,,,,,,,,1,1,--,1,--,--,13,11,8,--,--,8,3,--,--,--,--,8,7,6,3,1,4,3,--,--,--,--,0,2,5,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Stanthorpe State High School,Stanthorpe,97,97,--,74,22,35,--,0,100%,100%,97,74,22,72,56,9,--,--,3,--,,,,,,,,,,,,,,,,,35,35,13,--,13,3,--,--,--,3,--,62,62,61,22,59,53,9,--,--,--,--,11,11,11,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Stretton State College,Stretton,158,155,3,135,3,69,--,0,99%,99%,155,134,3,43,119,70,--,--,7,2,,,,,,,,,,,3,1,--,--,1,--,69,69,50,1,7,43,5,--,--,7,--,86,86,84,2,36,76,65,--,--,--,2,8,22,21,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Stuartholme School,Toowong,105,105,--,44,5,77,--,0,100%,100%,105,44,5,--,8,36,17,11,--,11,,,,,,,,,,,,,,,,,77,77,17,--,--,--,10,5,7,--,7,28,28,27,5,--,8,26,12,4,--,4,21,30,21,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Suncoast Christian College,Woombye,70,67,--,28,18,41,--,1,97%,96%,67,27,17,2,4,22,1,--,8,--,3,1,1,--,--,1,--,--,--,--,,,,,,,41,40,10,8,--,--,8,1,--,7,--,29,27,18,10,2,4,15,--,--,1,--,8,14,13,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunnybank Special School,Sunnybank,2,--,2,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunnybank State High School,Sunnybank,92,92,--,77,28,17,--,0,100%,92%,92,77,28,46,65,18,--,--,--,--,,,,,,,,,,,,,,,,,17,17,12,2,8,8,2,--,--,--,--,75,75,65,26,38,57,16,--,--,--,--,2,6,6,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunshine Beach State High School,Sunshine Beach,181,179,2,83,31,66,--,0,99%,98%,179,82,30,19,66,25,2,--,--,--,,,,,,,,,,,2,1,1,1,--,--,66,66,11,3,--,8,3,--,--,--,--,113,113,71,27,19,58,22,2,--,--,--,15,27,19,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunshine Coast Grammar School,Forest Glen,85,84,--,28,3,73,--,0,99%,100%,84,28,3,--,3,14,--,15,3,15,,,,,,,,,,,,,,,,,73,72,17,1,--,2,8,--,7,2,7,12,12,11,2,--,1,6,--,8,1,8,19,27,17,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,
TAFE Queensland Brisbane,Alexandra Hills,94,87,--,92,15,3,--,0,100%,75%,87,85,12,10,79,27,1,--,1,1,7,7,3,1,6,1,--,--,--,--,,,,,,,3,3,2,2,--,2,1,--,--,1,--,91,84,90,13,11,83,27,1,--,--,1,1,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Tagai State College,Thursday Island,52,51,1,39,4,6,--,0,98%,83%,51,39,4,15,37,4,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,45,39,4,15,37,4,--,--,--,--,0,0,2,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Tamborine Mountain College,North Tamborine,38,25,1,15,5,25,--,6,74%,100%,25,12,3,--,5,9,--,1,--,1,12,3,2,--,1,--,--,--,--,--,,,,,,,25,20,10,4,--,3,6,--,1,--,1,12,5,5,1,--,3,3,--,--,--,--,5,6,8,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Tamborine Mountain State High School,North Tamborine,140,140,--,113,21,52,--,0,100%,99%,140,113,21,8,24,94,--,45,18,46,,,,,,,,,,,,,,,,,52,52,33,2,1,5,29,--,--,15,--,88,88,80,19,7,19,65,--,45,3,46,21,22,7,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Tannum Sands State High School,Tannum Sands,171,170,1,128,3,81,--,0,100%,97%,170,127,3,86,95,31,--,--,4,--,,,,,,,,,,,1,1,--,--,1,--,81,81,42,--,36,21,9,--,--,2,--,89,89,85,3,50,74,22,--,--,2,--,13,28,19,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Tara Shire State College,Tara,22,21,--,22,2,3,--,0,100%,--,21,21,2,21,14,2,--,--,--,--,1,1,--,1,--,--,--,--,--,--,,,,,,,3,3,3,--,3,2,--,--,--,--,--,19,18,19,2,19,12,2,--,--,--,--,0,0,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Tec-NQ,Douglas,93,90,--,92,38,--,--,1,99%,100%,90,90,37,33,90,8,--,--,--,--,3,2,1,1,1,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Cathedral College  Rockhampton,Rockhampton,182,177,--,113,17,102,--,3,98%,97%,177,111,17,13,36,70,--,--,4,2,5,2,--,--,1,1,--,--,--,--,,,,,,,102,102,56,2,5,1,51,--,--,3,--,80,75,57,15,8,36,20,--,--,1,2,17,37,37,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,
The Cathedral School,Mundingburra,121,116,--,54,17,86,--,2,97%,97%,116,53,17,1,31,18,--,12,2,16,5,1,--,--,1,--,--,--,--,--,,,,,,,86,84,23,5,--,11,3,--,7,--,8,35,32,31,12,1,21,15,--,5,2,8,24,29,15,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,
The Centre Education Programme,Kingston,15,--,--,7,--,--,--,8,47%,--,,,,,,,,,,,15,7,--,1,6,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Gap State High School,The Gap,176,175,1,93,11,102,--,0,99%,95%,175,93,11,3,74,55,2,--,6,--,,,,,,,,,,,,,,,,,102,102,24,8,--,6,22,--,--,6,--,73,73,69,3,3,68,33,2,--,--,--,33,34,33,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
The Glenleighden School,Fig Tree Pocket,1,--,1,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Glennie School,Toowoomba,111,109,--,95,20,97,--,0,100%,96%,109,93,19,91,20,31,--,--,15,2,2,2,1,1,1,1,--,--,--,--,,,,,,,97,97,82,15,80,12,22,--,--,15,1,14,12,13,5,12,9,10,--,--,--,1,27,29,33,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,
The Kooralbyn International School,Kooralbyn,19,14,--,5,2,12,--,3,79%,100%,14,4,1,--,3,--,--,--,--,--,5,1,1,--,--,--,--,--,--,--,,,,,,,12,11,1,1,--,--,--,--,--,--,--,7,3,4,1,--,3,--,--,--,--,--,3,3,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
The Lakes College,North Lakes,21,21,--,6,--,17,--,0,100%,100%,21,6,--,1,--,6,--,--,--,--,,,,,,,,,,,,,,,,,17,17,2,--,--,--,2,--,--,--,--,4,4,4,--,1,--,4,--,--,--,--,4,5,5,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
The Rockhampton Grammar School,Rockhampton,166,164,--,156,11,126,--,0,100%,95%,164,154,11,145,55,36,--,--,2,--,2,2,--,2,2,--,--,--,--,--,,,,,,,126,125,117,5,113,30,17,--,--,1,--,40,39,39,6,34,27,19,--,--,1,--,35,52,29,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,
The School of Total Education,Warwick,10,9,--,2,--,10,--,0,90%,88%,9,2,--,--,1,1,--,--,1,--,,,,,,,,,,,,,,,,,10,9,2,--,--,1,1,--,--,1,--,,,,,,,,,,,,2,6,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
The Southport School,Southport,161,155,--,72,17,113,--,0,100%,99%,155,66,13,2,12,14,--,47,14,48,6,6,4,--,1,3,--,2,--,2,,,,,,,113,113,27,4,1,10,2,--,16,14,16,48,42,45,13,1,3,15,--,33,--,34,32,44,33,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,
The Springfield Anglican College,Springfield,68,68,--,52,15,28,--,0,100%,100%,68,52,15,1,34,24,--,20,1,21,,,,,,,,,,,,,,,,,28,28,18,4,--,11,3,--,8,--,8,40,40,34,11,1,23,21,--,12,1,13,18,5,3,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Thuringowa State High School,Condon,98,93,5,78,13,39,--,0,97%,94%,93,76,13,40,56,15,--,--,--,1,,,,,,,,,,,5,2,--,--,2,--,39,39,23,3,16,10,3,--,--,--,1,54,54,53,10,24,46,12,--,--,--,--,2,6,12,14,5,,,,,,,,,,,,,,,,,,,,,,,,,,
Toogoolawah State High School,Toogoolawah,29,29,--,13,4,11,--,0,100%,89%,29,13,4,3,10,6,--,--,--,--,,,,,,,,,,,,,,,,,11,11,1,1,--,--,1,--,--,--,--,18,18,12,3,3,10,5,--,--,--,--,3,3,3,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Toolooa State High School,South Gladstone,156,152,4,104,7,39,--,0,99%,92%,152,101,7,46,87,10,--,--,2,--,,,,,,,,,,,4,3,--,--,3,--,39,39,14,--,14,2,--,--,--,2,--,113,113,87,7,32,85,10,--,--,--,--,15,10,13,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Toowoomba Grammar School,Toowoomba,184,181,--,59,53,140,--,0,99%,97%,181,58,52,9,2,40,--,--,--,--,3,1,1,--,--,--,--,--,--,--,,,,,,,140,138,19,18,--,--,16,--,--,--,--,44,43,40,35,9,2,24,--,--,--,--,52,51,34,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Toowoomba State High School,Toowoomba,155,155,--,104,44,70,--,0,100%,98%,155,104,44,49,69,26,--,--,2,1,,,,,,,,,,,,,,,,,70,70,28,14,5,12,13,--,--,1,--,85,85,76,30,44,57,13,--,--,1,1,14,24,24,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Townsville Community Learning Centre,Mundingburra,14,--,14,5,3,--,--,0,36%,--,,,,,,,,,,,,,,,,,,,,,14,5,3,5,2,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Townsville Flexible Learning Centre,West End,10,7,--,10,1,--,--,0,100%,100%,7,7,--,6,7,--,--,--,--,--,3,3,1,2,--,1,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Townsville Grammar School (North Ward),Townsville,126,115,--,17,6,96,13,6,94%,97%,115,15,5,1,8,4,--,--,1,--,11,2,1,1,2,--,--,--,--,--,,,,,,,96,94,9,4,1,3,3,--,--,--,--,14,9,7,2,1,6,1,--,--,--,--,41,26,20,9,0,13,12,1,--,--,1,--,--,--,1,--,3,--,--,--,--,--,--,--,--,--,--,0,6,3,4
Townsville State High School,Railway Estate,129,128,1,120,9,61,--,0,100%,98%,128,119,9,110,44,2,--,--,--,2,,,,,,,,,,,1,1,--,1,--,--,61,61,56,1,54,5,1,--,--,--,2,67,67,63,8,56,39,1,--,--,--,--,7,18,20,14,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Trinity Anglican School,White Rock,60,54,--,25,1,58,--,0,92%,94%,54,24,1,--,24,2,--,--,7,--,6,1,--,--,1,--,--,--,--,--,,,,,,,58,52,23,1,--,23,1,--,--,7,--,2,2,2,--,--,2,1,--,--,--,--,19,12,15,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Trinity Bay State High School,Manunda,220,216,4,201,24,57,--,0,100%,89%,216,198,24,115,168,31,8,--,5,1,,,,,,,,,,,4,3,--,--,3,--,57,57,42,4,15,30,8,2,--,4,--,159,159,156,20,100,138,23,6,--,1,1,6,14,25,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Trinity College (Beenleigh),Beenleigh,154,152,--,111,17,76,--,1,99%,95%,152,110,16,47,84,47,--,--,--,--,2,1,1,--,1,--,--,--,--,--,,,,,,,76,76,35,4,17,22,10,--,--,--,--,78,76,76,13,30,63,37,--,--,--,--,12,23,25,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Trinity College (Gladstone),Gladstone,7,5,--,4,1,2,--,0,100%,100%,5,2,1,1,--,1,--,--,--,--,2,2,--,2,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,5,3,4,1,3,--,1,--,--,--,--,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Trinity Lutheran College,Ashmore,90,90,--,66,3,56,--,0,100%,100%,90,66,3,11,51,34,3,12,10,12,,,,,,,,,,,,,,,,,56,56,33,--,6,27,9,--,3,9,3,34,34,33,3,5,24,25,3,9,1,9,12,26,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Tullawong State High School,Caboolture,158,157,1,158,27,39,--,0,100%,96%,157,157,26,97,125,44,11,6,1,8,,,,,,,,,,,1,1,1,1,--,--,39,39,39,2,28,15,5,4,2,1,3,118,118,118,24,69,110,39,7,4,--,5,3,9,15,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Tully State High School,Tully,94,93,1,70,16,38,--,0,99%,97%,93,70,16,40,48,24,--,--,--,--,,,,,,,,,,,,,,,,,38,38,17,5,9,7,5,--,--,--,--,55,55,53,11,31,41,19,--,--,--,--,5,10,12,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Unity College,Caloundra West,142,139,--,138,18,70,--,2,99%,100%,139,137,17,125,52,65,29,12,3,14,3,1,1,1,--,--,--,--,--,1,,,,,,,70,70,68,1,65,12,22,14,3,2,3,72,69,70,17,61,40,43,15,9,1,12,8,21,29,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper Coomera State College,Upper Coomera,193,186,5,156,27,61,--,0,97%,100%,186,154,26,83,115,21,--,11,17,16,2,1,--,--,1,--,--,--,--,--,5,1,1,--,1,--,61,60,42,3,29,24,2,--,5,16,7,127,126,113,23,54,92,19,--,6,1,9,6,19,20,14,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Urangan State High School,Urangan,252,227,8,137,26,98,--,6,97%,97%,227,120,15,31,91,8,18,--,--,1,17,9,3,4,4,--,--,--,--,--,8,8,8,--,5,--,98,95,24,3,4,11,2,10,--,--,--,146,132,105,15,31,84,6,8,--,--,1,9,30,30,28,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Varsity College,Varsity Lakes,239,236,1,154,41,108,--,0,99%,99%,236,153,41,2,103,80,25,48,6,51,,,,,,,,,,,1,1,--,--,1,--,108,106,32,1,--,31,1,1,--,6,--,130,130,121,40,2,72,79,24,48,--,51,36,49,23,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Victoria Point State High School,Victoria Point,179,172,7,131,73,52,--,0,99%,94%,172,126,69,17,94,49,2,--,12,1,,,,,,,,,,,7,5,4,1,5,--,52,52,11,5,--,6,2,--,--,12,--,120,120,115,64,17,88,47,2,--,--,1,5,15,18,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Victory College,Gympie,32,30,1,13,3,17,--,1,94%,100%,30,13,3,1,10,2,--,--,1,--,,,,,,,,,,,,,,,,,17,17,5,3,--,2,2,--,--,1,--,14,13,8,--,1,8,--,--,--,--,--,2,5,7,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Villanova College,Coorparoo,161,160,--,28,9,138,--,0,99%,98%,160,28,9,14,19,9,--,--,2,--,,,,,,,,,,,,,,,,,138,137,8,1,2,5,2,--,--,2,--,23,23,20,8,12,14,7,--,--,--,--,27,49,46,14,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Warwick Christian College,Warwick,6,--,--,3,2,--,--,3,50%,--,,,,,,,,,,,6,3,2,1,1,1,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Warwick State High School,Warwick,156,152,2,103,13,58,--,1,98%,96%,152,102,13,32,73,28,--,--,2,--,2,1,--,--,1,--,--,--,--,--,,,,,,,58,58,21,2,5,7,11,--,--,2,--,96,94,82,11,27,67,17,--,--,--,--,6,18,23,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Wavell State High School,Wavell Heights,250,250,--,244,20,147,--,0,100%,96%,250,244,20,238,69,46,21,--,--,1,,,,,,,,,,,,,,,,,147,147,142,1,139,6,20,8,--,--,--,103,103,102,19,99,63,26,13,--,--,1,21,30,48,44,4,,,,,,,,,,,,,,,,,,,,,,,,,,
Wellington Point State High School,Wellington Point,151,151,--,95,27,52,--,0,100%,94%,151,95,27,35,59,22,--,--,2,1,,,,,,,,,,,,,,,,,52,52,10,2,2,7,1,--,--,1,1,99,99,85,25,33,52,21,--,--,1,--,10,11,21,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,
West Moreton Anglican College,Karrabin,127,125,--,66,10,78,--,0,100%,99%,125,64,10,9,18,37,--,12,7,14,2,2,--,1,2,--,--,--,--,--,,,,,,,78,78,21,4,3,3,10,--,6,7,7,49,47,45,6,7,17,27,--,6,--,7,25,27,25,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Western Cape College,Weipa,50,50,--,48,13,9,--,0,100%,100%,50,48,13,28,46,6,--,--,1,--,,,,,,,,,,,,,,,,,9,9,7,2,1,6,--,--,--,1,--,41,41,41,11,27,40,6,--,--,--,--,2,0,6,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Western Suburbs State Special School,Durack,24,--,23,16,4,--,--,0,67%,--,,,,,,,,,,,1,1,--,1,--,--,--,--,--,--,23,15,4,15,4,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Westside Christian College,Goodna,84,65,1,14,2,61,--,10,85%,94%,65,8,1,--,5,4,--,--,1,2,18,5,--,2,3,--,--,--,--,--,1,1,1,--,--,1,61,58,3,1,--,2,1,--,--,1,1,22,7,10,--,2,6,3,--,--,--,1,9,17,15,18,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Whites Hill State College,Camp Hill,49,49,--,49,1,21,--,0,100%,100%,49,49,1,36,49,7,--,--,--,--,,,,,,,,,,,,,,,,,21,21,21,--,18,21,1,--,--,--,--,28,28,28,1,18,28,6,--,--,--,--,3,6,8,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Whitsunday Anglican School,Beaconsfield,67,62,--,9,--,60,--,2,96%,98%,62,7,--,5,2,--,--,--,4,--,5,2,--,1,1,--,--,--,--,--,,,,,,,60,59,4,--,2,2,--,--,--,4,--,7,3,5,--,4,1,--,--,--,--,--,23,20,12,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Whitsunday Christian College,Cannonvale,16,15,--,8,2,10,--,0,100%,100%,15,7,2,--,5,1,--,--,--,--,1,1,--,--,1,--,--,--,--,--,,,,,,,10,10,2,2,--,--,--,--,--,--,--,6,5,6,--,--,6,1,--,--,--,--,4,3,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
William Ross State High School,Annandale,167,161,6,162,10,64,--,0,98%,98%,161,160,9,156,145,38,--,--,--,4,,,,,,,,,,,6,2,1,--,2,--,64,64,63,3,62,57,10,--,--,--,--,97,97,97,6,94,88,28,--,--,--,4,11,19,21,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,
