School,Locality,SEP,QCE,QCIA,VET,SAT,OP,IBD,Senior_Statement_only,PCT_with_QCE_VET_SAT_IBD,PCT_QTAC_applicants_with_tertiary_offer,QCE_N,QCE_VET,QCE_SAT,QCE_CertI,QCE_CertII,QCE_CertIII,QCE_CertIV,QCE_VET_Dip_or_Adv_Dip,QCE_uni_subject_at_school,QCE_VET_Dip_or_Adv_Dip_unit_at_school,not_yet_QCE_N,not_yet_QCE_VET,not_yet_QCE_SAT,not_yet_QCE_CertI,not_yet_QCE_CertII,not_yet_QCE_CertIII,not_yet_QCE_CertIV,not_yet_QCE_VET_Dip_or_AdvDip,not_yet_QCE_uni_subject_at_school,not_yet_QCE_VET_Dip_or_AdvDip_unit_at_school,QCIA_N,QCIA_VET,QCIA_SAT,QCIA_CertI,QCIA_CertII,QCIA_CertIII,OP_N,OP_QCE,OP_VET,OP_SAT,OP_CertI,OP_CertII,OP_CertIII,OP_CertIV,OP_VET_Dip_or_AdvDip,OP_uni_subject_at_school,OP_VET_Dip_or_AdvDip_unit_at_school,OPinelig_N,OPinelig_QCE,OPinelig_VET,OPinelig_SAT,OPinelig_CertI,OPinelig_CertII,OPinelig_CertIII,OPinelig_CertIV,OPinelig_VET_Dip_or_AdvDip,OPinelig_uni_subject_at_school,OPinelig_VET_Dip_or_AdvDip_unit_at_school,OP1_5,OP6_10,OP11_15,OP16_20,OP21_25,IBD_N,IBD_QCE,IBD_VET,IBD_SAT,IBD_CertI,IBD_CertII,IBD_CertIII,IBD_CertIV,IBD_VET_Dip_or_AdvDip,IBD_uni_subject_at_school,IBD_VET_Dip_or_AdvDip_unit_at_school,notIBD_N,notIBD_QCE,notIBD_VET,notIBD_SAT,notIBD_CertI,notIBD_CertII,notIBD_CertIII,notIBD_CertIV,notIBD_VET_Dip_or_AdvDip,notIBD_uni_subject_at_school,notIBD_VET_Dip_or_AdvDip_unit_at_school,IBD45_41,IBD40_36,IBD35_31,IBD30_24
Toowoomba Grammar School,Toowoomba,139,124,--,35,28,109,--,3,94%,95%,124,29,23,4,20,7,--,--,--,2,15,6,5,--,1,--,--,--,--,1,,,,,,,109,102,8,4,1,4,3,--,--,--,3,30,22,27,24,3,17,4,--,--,--,--,29,36,32,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Toowoomba State High School,Toowoomba,214,153,--,135,40,119,--,0,95%,96%,153,86,30,43,50,13,--,--,6,12,61,49,10,43,13,2,--,--,--,2,,,,,,,119,103,41,10,6,32,8,--,--,6,8,95,50,94,30,80,31,7,--,--,--,6,15,34,38,24,8,,,,,,,,,,,,,,,,,,,,,,,,,,
Townsville Community Learning Centre,Mundingburra,6,--,6,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Townsville Flexible Learning Centre,West End,2,--,--,1,--,--,--,1,50%,--,,,,,,,,,,,2,1,--,1,1,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Townsville Grammar School,Townsville,151,139,--,31,3,147,--,0,93%,95%,139,30,3,22,15,--,--,--,--,8,12,1,--,1,1,--,--,--,--,1,,,,,,,147,136,29,2,22,15,--,--,--,--,9,4,3,2,1,1,1,--,--,--,--,--,40,37,32,28,10,,,,,,,,,,,,,,,,,,,,,,,,,,
Townsville State High School,Railway Estate,82,43,1,23,2,50,--,13,68%,95%,43,10,--,6,4,--,--,--,--,1,38,13,2,4,7,1,--,--,--,--,,,,,,,50,36,6,1,--,5,--,--,--,--,--,31,7,17,1,10,6,1,--,--,--,1,9,18,8,10,5,,,,,,,,,,,,,,,,,,,,,,,,,,
Trinity Anglican School,White Rock,96,90,--,16,4,94,--,1,95%,99%,90,15,3,--,14,1,--,--,--,2,6,1,1,--,--,--,--,--,--,--,,,,,,,94,90,15,3,--,14,1,--,--,--,2,2,0,1,1,--,--,--,--,--,--,--,20,23,24,25,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Trinity Bay State High School,Manunda Cairns,219,167,1,78,25,112,--,28,84%,90%,167,61,19,9,30,28,1,1,--,12,51,16,6,4,7,7,--,--,--,--,1,1,--,1,--,--,112,105,24,3,1,15,9,--,--,--,4,106,62,53,22,12,22,26,1,1,--,8,9,29,33,35,6,,,,,,,,,,,,,,,,,,,,,,,,,,
Trinity College (Beenleigh),Beenleigh,129,116,--,93,26,71,--,1,98%,95%,116,82,23,44,78,3,--,--,--,10,13,11,3,7,11,--,--,--,--,1,,,,,,,71,69,37,5,14,35,2,--,--,--,4,58,47,56,21,37,54,1,--,--,--,7,10,18,27,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Trinity Lutheran College,Ashmore,144,133,--,68,9,115,--,1,98%,94%,133,60,7,30,54,8,--,--,1,15,11,8,2,6,3,1,--,--,--,1,,,,,,,115,112,41,--,12,37,2,--,--,1,7,29,21,27,9,24,20,7,--,--,--,9,24,38,26,22,5,,,,,,,,,,,,,,,,,,,,,,,,,,
Tullawong State High School,Caboolture,199,130,--,128,36,87,--,8,90%,89%,130,78,26,32,32,23,--,--,--,9,69,50,10,28,15,3,--,--,--,5,,,,,,,87,69,30,15,3,12,12,--,--,--,7,112,61,98,21,57,35,14,--,--,--,7,8,19,27,23,10,,,,,,,,,,,,,,,,,,,,,,,,,,
Tully State High School,Tully,88,55,--,61,16,42,--,9,86%,92%,55,40,12,17,31,11,--,--,--,1,33,21,4,9,14,1,--,--,--,1,,,,,,,42,37,24,8,9,14,8,--,--,--,1,46,18,37,8,17,31,4,--,--,--,1,8,13,11,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper Coomera State College,Upper Coomera,128,72,--,127,24,53,--,1,99%,87%,72,72,9,72,19,--,1,--,5,15,56,55,15,55,9,4,--,--,--,8,,,,,,,53,41,53,4,53,11,--,1,--,5,7,75,31,74,20,74,17,4,--,--,--,16,3,9,20,19,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Urangan State High School,Urangan,239,145,2,90,10,101,--,46,71%,90%,145,66,5,7,45,19,3,--,4,13,92,23,5,10,7,4,--,--,--,1,2,1,--,1,--,--,101,77,19,1,--,15,1,2,--,4,5,136,68,70,9,17,37,22,1,--,--,9,10,17,33,32,9,,,,,,,,,,,,,,,,,,,,,,,,,,
Varsity College,Varsity Lakes,171,125,--,102,24,101,--,1,95%,90%,125,65,19,32,50,8,--,--,3,6,46,37,5,27,21,--,1,--,1,6,,,,,,,101,90,33,5,10,20,2,--,--,3,4,70,35,69,19,49,51,6,1,--,1,8,16,22,28,31,4,,,,,,,,,,,,,,,,,,,,,,,,,,
Victoria Point State High School,Victoria Point,173,132,--,135,27,93,--,7,92%,96%,132,108,21,27,87,17,--,--,--,19,41,27,6,15,15,1,--,--,--,4,,,,,,,93,77,64,9,13,51,11,--,--,--,12,80,55,71,18,29,51,7,--,--,--,11,13,12,30,30,8,,,,,,,,,,,,,,,,,,,,,,,,,,
Victory College,Gympie,11,7,--,4,1,8,--,1,73%,100%,7,3,1,1,3,--,--,--,--,--,4,1,--,1,1,--,--,--,--,--,,,,,,,8,6,2,1,--,2,--,--,--,--,--,3,1,2,--,2,2,--,--,--,--,--,1,0,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Villanova College,Coorparoo,139,128,--,16,10,122,--,1,94%,97%,128,14,9,--,7,2,--,--,--,21,11,2,1,--,1,--,--,--,--,3,,,,,,,122,114,6,1,--,4,2,--,--,--,19,17,14,10,9,--,4,--,--,--,--,5,28,30,26,29,9,,,,,,,,,,,,,,,,,,,,,,,,,,
Warwick State High School,Warwick,149,89,--,81,27,65,--,15,85%,100%,89,43,11,18,33,1,--,--,--,5,60,38,16,14,25,2,--,--,--,1,,,,,,,65,55,21,2,2,19,--,--,--,--,1,84,34,60,25,30,39,3,--,--,--,5,11,12,22,18,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Wavell State High School,Wavell Heights,246,171,--,110,34,132,--,15,84%,92%,171,74,19,52,20,16,--,--,--,7,75,36,15,24,7,5,--,--,--,7,,,,,,,132,107,15,4,--,8,6,--,--,--,7,114,64,95,30,76,19,15,--,--,--,7,19,38,41,27,7,,,,,,,,,,,,,,,,,,,,,,,,,,
Wellington Point State High School,Wellington Point,149,107,4,103,20,82,--,2,93%,93%,107,71,15,23,64,8,2,--,3,18,38,30,5,17,23,--,--,--,--,4,4,2,--,1,2,--,82,70,43,5,5,38,5,1,--,3,13,63,37,58,15,35,49,3,1,--,--,9,10,22,23,22,5,,,,,,,,,,,,,,,,,,,,,,,,,,
West Moreton Anglican College,Karrabin,134,115,--,61,19,103,--,2,93%,95%,115,51,15,14,32,6,2,--,--,7,19,10,4,4,2,2,1,--,--,1,,,,,,,103,96,34,7,4,26,3,2,--,--,4,31,19,27,12,14,8,5,1,--,--,4,21,28,35,15,4,,,,,,,,,,,,,,,,,,,,,,,,,,
Western Cape College,Weipa,29,8,2,22,4,3,--,5,76%,100%,8,8,--,8,1,--,--,--,--,--,19,13,4,12,2,--,--,--,--,--,2,1,--,1,--,--,3,2,2,--,2,--,--,--,--,--,--,24,6,19,4,18,3,--,--,--,--,--,1,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Western Suburbs State Special School,Durack,7,--,7,2,--,--,--,0,29%,--,,,,,,,,,,,,,,,,,,,,,7,2,--,2,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Westside Christian College,Goodna,69,58,1,38,6,58,--,1,91%,87%,58,33,4,14,16,3,--,--,1,2,10,4,2,2,2,--,1,--,--,1,1,1,--,--,1,--,58,53,28,3,10,16,2,--,--,1,3,10,5,9,3,6,2,1,1,--,--,--,11,12,20,11,4,,,,,,,,,,,,,,,,,,,,,,,,,,
Whites Hill State College,Camp Hill,57,43,--,38,19,28,--,3,91%,83%,43,29,13,9,22,6,--,--,4,10,14,9,6,3,4,1,--,--,1,2,,,,,,,28,21,13,7,2,11,4,--,--,4,3,29,22,25,12,10,15,3,--,--,1,9,2,3,12,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Whitsunday Anglican School,Beaconsfield,65,60,--,16,1,65,--,0,95%,96%,60,14,1,--,14,1,--,--,--,1,5,2,--,--,2,--,--,--,--,1,,,,,,,65,60,16,1,--,16,1,--,--,--,2,,,,,,,,,,,,20,17,18,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Whitsunday Christian College,Cannonvale,15,14,--,12,2,12,--,0,93%,83%,14,12,2,--,11,3,--,--,--,1,,,,,,,,,,,,,,,,,12,11,9,--,--,9,1,--,--,--,--,3,3,3,2,--,2,2,--,--,--,1,1,4,4,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
William Ross State High School,Annandale,147,102,3,51,7,75,--,29,72%,94%,102,47,7,2,42,1,--,--,--,3,42,4,--,2,2,--,--,--,--,1,,,,,,,75,66,31,3,1,30,--,--,--,--,2,69,36,20,4,3,14,1,--,--,--,2,5,17,28,14,11,,,,,,,,,,,,,,,,,,,,,,,,,,
Windaroo Valley State High School,Bahrs Scrub,144,81,--,134,34,68,--,0,98%,90%,81,74,21,70,37,9,1,--,--,10,63,60,13,56,15,3,--,--,1,7,,,,,,,68,47,58,15,52,20,3,1,--,1,8,76,34,76,19,74,32,9,--,--,--,9,4,10,23,25,6,,,,,,,,,,,,,,,,,,,,,,,,,,
Winton State School,Winton,2,1,--,1,1,1,--,1,50%,100%,1,1,1,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,1,1,1,1,--,--,--,--,--,--,--,,,,,,,,,,,,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Woodcrest State College,Springfield,115,60,--,75,12,41,--,13,83%,98%,60,39,7,10,35,6,--,--,--,9,55,36,5,3,34,2,--,--,--,5,,,,,,,41,31,15,3,2,12,3,--,--,--,6,74,29,60,9,11,57,5,--,--,--,8,2,5,10,11,13,,,,,,,,,,,,,,,,,,,,,,,,,,
Woodridge State High School,Woodridge,115,36,1,99,7,35,--,6,90%,100%,36,32,2,26,21,6,--,--,--,5,78,67,5,65,25,3,--,--,--,8,,,,,,,35,20,26,1,23,12,--,--,--,--,4,79,16,73,6,68,34,9,--,--,--,9,3,4,7,7,14,,,,,,,,,,,,,,,,,,,,,,,,,,
Woody Point Special School,Woody Point,4,--,4,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Woree State High School,Woree,82,34,--,44,14,30,--,20,71%,90%,34,20,5,11,12,3,--,--,--,--,48,24,9,16,6,1,--,--,--,--,,,,,,,30,24,14,1,4,12,1,--,--,--,--,52,10,30,13,23,6,3,--,--,--,--,0,7,7,10,6,,,,,,,,,,,,,,,,,,,,,,,,,,
Wynnum State High School,Manly,150,102,--,99,20,81,--,16,85%,89%,102,73,14,16,61,15,1,--,--,6,48,26,6,14,12,2,--,--,--,4,,,,,,,81,66,46,8,6,40,5,1,--,--,7,69,36,53,12,24,33,12,--,--,--,3,9,11,21,27,13,,,,,,,,,,,,,,,,,,,,,,,,,,
Xavier Catholic College,Hervey Bay,83,70,--,22,2,64,--,5,87%,89%,70,20,2,--,16,3,--,--,--,--,13,2,--,--,1,1,--,--,--,1,,,,,,,64,57,13,--,--,11,2,--,--,--,1,19,13,9,2,--,6,2,--,--,--,--,9,20,18,14,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Yeppoon State High School,Yeppoon,135,60,1,71,11,52,--,32,73%,87%,60,33,3,12,25,2,--,--,1,1,74,37,8,24,15,1,--,--,1,5,1,1,--,1,--,--,52,42,25,1,7,21,1,--,--,2,1,82,18,45,10,29,19,2,--,--,--,5,6,16,10,14,6,,,,,,,,,,,,,,,,,,,,,,,,,,
Yeronga State High School,Yeronga,100,47,--,75,9,34,--,7,89%,95%,47,33,6,21,22,4,--,--,--,7,53,42,3,36,11,1,--,--,--,10,,,,,,,34,26,17,2,5,11,--,--,--,--,5,66,21,58,7,52,22,5,--,--,--,12,3,4,6,9,12,,,,,,,,,,,,,,,,,,,,,,,,,,
