School,Locality,SEP,QCE,QCIA,VET,SAT,OP,IBD,Senior_Statement_only,PCT_with_QCE_VET_SAT_IBD,PCT_QTAC_applicants_with_tertiary_offer,QCE_N,QCE_VET,QCE_SAT,QCE_CertI,QCE_CertII,QCE_CertIII,QCE_CertIV,QCE_VET_Dip_or_Adv_Dip,QCE_uni_subject_at_school,QCE_VET_Dip_or_Adv_Dip_unit_at_school,not_yet_QCE_N,not_yet_QCE_VET,not_yet_QCE_SAT,not_yet_QCE_CertI,not_yet_QCE_CertII,not_yet_QCE_CertIII,not_yet_QCE_CertIV,not_yet_QCE_VET_Dip_or_AdvDip,not_yet_QCE_uni_subject_at_school,not_yet_QCE_VET_Dip_or_AdvDip_unit_at_school,QCIA_N,QCIA_VET,QCIA_SAT,QCIA_CertI,QCIA_CertII,QCIA_CertIII,OP_N,OP_QCE,OP_VET,OP_SAT,OP_CertI,OP_CertII,OP_CertIII,OP_CertIV,OP_VET_Dip_or_AdvDip,OP_uni_subject_at_school,OP_VET_Dip_or_AdvDip_unit_at_school,OPinelig_N,OPinelig_QCE,OPinelig_VET,OPinelig_SAT,OPinelig_CertI,OPinelig_CertII,OPinelig_CertIII,OPinelig_CertIV,OPinelig_VET_Dip_or_AdvDip,OPinelig_uni_subject_at_school,OPinelig_VET_Dip_or_AdvDip_unit_at_school,OP1_5,OP6_10,OP11_15,OP16_20,OP21_25,IBD_N,IBD_QCE,IBD_VET,IBD_SAT,IBD_CertI,IBD_CertII,IBD_CertIII,IBD_CertIV,IBD_VET_Dip_or_AdvDip,IBD_uni_subject_at_school,IBD_VET_Dip_or_AdvDip_unit_at_school,notIBD_N,notIBD_QCE,notIBD_VET,notIBD_SAT,notIBD_CertI,notIBD_CertII,notIBD_CertIII,notIBD_CertIV,notIBD_VET_Dip_or_AdvDip,notIBD_uni_subject_at_school,notIBD_VET_Dip_or_AdvDip_unit_at_school,IBD45_41,IBD40_36,IBD35_31,IBD30_24
Peace Lutheran College,Kamerunga,33,33,--,12,3,20,--,0,100%,100%,33,12,3,2,9,1,--,--,--,--,,,,,,,,,,,,,,,,,20,20,2,--,--,2,--,--,--,--,--,13,13,10,3,2,7,1,--,--,--,--,3,5,10,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Peregian Beach College,Peregian Beach,1,1,--,--,--,1,--,0,100%,--,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Pimlico State High School,Pimlico,147,146,1,144,6,103,--,0,99%,97%,146,144,6,18,144,21,--,--,--,--,,,,,,,,,,,,,,,,,103,103,101,2,9,101,12,--,--,--,--,43,43,43,4,9,43,9,--,--,--,--,20,31,25,21,6,,,,,,,,,,,,,,,,,,,,,,,,,,
Pimpama State Secondary College,Pimpama,151,148,3,147,34,53,--,0,99%,98%,148,145,33,134,98,59,--,6,4,7,,,,,,,,,,,3,2,1,2,1,1,53,53,51,4,49,11,11,--,--,3,--,95,95,94,29,85,87,48,--,6,1,7,4,13,23,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Pine Rivers Special School,Lawnton,8,--,8,3,--,--,--,0,38%,--,,,,,,,,,,,,,,,,,,,,,8,3,--,1,2,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pine Rivers State High School,Strathpine,136,135,1,91,14,67,--,0,100%,96%,135,90,14,27,80,15,1,--,--,--,,,,,,,,,,,1,1,--,1,--,--,67,67,24,5,5,19,9,--,--,--,--,68,68,66,9,22,61,6,1,--,--,--,7,18,27,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Pioneer State High School,Andergrove,44,42,1,32,4,14,--,0,98%,100%,42,31,4,14,25,11,--,--,1,--,1,1,--,1,1,--,--,--,--,--,,,,,,,14,14,4,1,2,2,1,--,--,1,--,29,28,28,3,13,24,10,--,--,--,--,1,3,10,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Pittsworth State High School,Pittsworth,46,45,1,28,20,17,--,0,98%,100%,45,28,20,2,9,19,--,--,--,--,,,,,,,,,,,,,,,,,17,17,4,3,--,--,3,--,--,--,--,28,28,24,17,2,9,16,--,--,--,--,3,4,7,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Prince of Peace Lutheran College,Everton Hills,40,39,--,14,2,34,--,1,98%,100%,39,14,2,--,8,4,1,1,--,1,,,,,,,,,,,,,,,,,34,34,9,--,--,5,2,1,1,--,1,6,5,5,2,--,3,2,--,--,--,--,5,6,10,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Proserpine State High School,Proserpine,99,99,--,74,7,55,--,0,100%,98%,99,74,7,49,52,5,--,--,1,--,,,,,,,,,,,,,,,,,55,55,36,1,25,22,2,--,--,--,--,44,44,38,6,24,30,3,--,--,1,--,6,14,20,13,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Qld Academy for Science Mathematics and Technology,Toowong,145,145,--,144,--,--,144,0,100%,--,145,144,--,1,37,144,--,--,8,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,144,143,--,1,37,143,--,--,8,--,1,1,1,--,--,--,1,--,--,--,--,17,53,50,24
Queensland Academy for Creative Industries,Kelvin Grove,93,88,--,26,--,--,73,2,98%,--,88,23,--,--,5,18,3,2,--,2,5,3,--,--,--,3,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,73,11,--,--,2,10,--,1,--,1,5,2,1,--,--,--,1,--,--,--,--,2,22,33,16
Queensland Academy for Health Sciences,Southport,64,64,--,59,1,--,54,0,100%,100%,64,59,1,--,41,59,--,--,3,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,54,51,--,--,36,51,--,--,2,--,10,10,8,1,--,5,8,--,--,1,--,10,11,15,18
Queensland Pathways State College,Coorparoo,113,113,--,113,15,--,--,0,100%,100%,113,113,15,42,112,9,2,2,--,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravenshoe State School,Ravenshoe,15,14,1,13,--,6,--,0,100%,--,14,12,--,5,11,5,--,--,--,--,,,,,,,,,,,1,1,--,--,1,--,6,6,4,--,2,4,2,--,--,--,--,8,8,8,--,3,7,3,--,--,--,--,0,0,4,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Red Hill Special School,Red Hill,2,--,2,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Redbank Plains State High School,Redbank Plains,193,181,9,147,13,25,--,0,99%,93%,181,137,10,88,93,37,--,--,--,--,3,3,--,3,2,--,--,--,--,--,9,7,3,4,6,1,25,25,6,--,4,2,2,--,--,--,--,159,156,134,10,87,93,35,--,--,--,--,1,9,10,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Redcliffe Special School,Redcliffe,14,--,14,9,1,--,--,0,64%,--,,,,,,,,,,,,,,,,,,,,,14,9,1,9,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Redcliffe State High School,Redcliffe,110,110,--,73,11,43,--,0,100%,94%,110,73,11,18,64,24,1,--,--,--,,,,,,,,,,,,,,,,,43,43,15,2,3,10,9,--,--,--,--,67,67,58,9,15,54,15,1,--,--,--,9,9,14,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Redeemer Lutheran College,Rochedale,47,45,--,12,2,42,--,0,96%,97%,45,12,2,10,8,6,--,--,2,--,,,,,,,,,,,,,,,,,42,40,7,1,5,3,3,--,--,2,--,5,5,5,1,5,5,3,--,--,--,--,10,17,8,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Redland District Special School,Thornlands,6,--,6,2,--,--,--,0,33%,--,,,,,,,,,,,,,,,,,,,,,6,2,--,2,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Redlands College,Wellington Point,118,118,--,54,13,93,--,0,100%,99%,118,54,13,2,42,18,2,7,3,8,,,,,,,,,,,,,,,,,93,93,30,--,--,19,6,--,5,3,6,25,25,24,13,2,23,12,2,2,--,2,22,30,25,13,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Redlynch State College,Redlynch,73,70,2,55,7,21,--,0,97%,100%,70,54,7,10,39,21,--,--,3,--,1,1,--,1,--,--,--,--,--,--,,,,,,,21,21,10,1,--,7,6,--,--,3,--,50,49,45,6,11,32,15,--,--,--,--,2,8,3,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Rivermount College - Yatala,Yatala,30,28,--,13,9,15,--,1,97%,88%,28,12,8,--,1,8,1,1,--,1,2,1,1,--,--,--,--,--,--,--,,,,,,,15,15,5,3,--,--,4,--,1,--,1,15,13,8,6,--,1,4,1,--,--,--,2,6,5,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Riverside Christian College,Maryborough West,50,46,--,33,6,18,--,4,92%,94%,46,33,6,7,31,3,--,--,1,--,,,,,,,,,,,,,,,,,18,18,8,1,--,7,--,--,--,1,--,32,28,25,5,7,24,3,--,--,--,--,5,4,6,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Robina State High School,Robina,130,127,2,109,30,55,--,0,100%,89%,127,106,27,43,63,50,--,26,3,26,1,1,1,--,--,--,--,--,--,--,2,2,2,--,1,--,55,55,35,6,14,10,8,--,15,3,15,73,72,72,22,29,53,42,--,11,--,11,6,18,13,16,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Rochedale State High School,Rochedale,110,110,--,75,12,35,--,0,100%,98%,110,75,12,49,49,20,2,--,2,--,,,,,,,,,,,,,,,,,35,35,15,--,11,3,1,1,--,2,--,75,75,60,12,38,46,19,1,--,--,--,8,12,10,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Rockhampton Girls Grammar School,Rockhampton,27,25,--,3,1,20,--,2,93%,95%,25,3,1,--,2,1,--,--,1,--,,,,,,,,,,,,,,,,,20,20,3,1,--,2,1,--,--,1,--,,,,,,,,,,,,1,7,8,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Rockhampton North Special School,Rockhampton North,3,--,3,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rockhampton Special School,Rockhampton,5,--,5,2,1,--,--,0,40%,--,,,,,,,,,,,,,,,,,,,,,5,2,1,2,1,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rockhampton State High School,Rockhampton,94,89,4,76,12,15,--,0,98%,89%,89,73,10,41,64,8,--,--,3,--,1,1,--,1,1,--,--,--,--,--,4,2,2,--,1,--,15,15,10,2,6,5,1,--,--,2,--,75,74,64,8,36,60,7,--,--,1,--,2,3,10,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Roma State College,Roma,38,37,1,36,17,10,--,0,97%,100%,37,36,17,1,34,12,--,--,--,--,,,,,,,,,,,,,,,,,10,10,9,1,--,9,1,--,--,--,--,27,27,27,16,1,25,11,--,--,--,--,1,2,6,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Rosedale State School,Rosedale,10,9,1,9,2,4,--,0,100%,100%,9,8,1,3,8,--,--,--,--,--,,,,,,,,,,,1,1,1,--,--,--,4,4,3,--,--,3,--,--,--,--,--,5,5,5,1,3,5,--,--,--,--,--,0,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Rosella Park School,Gladstone,7,--,7,3,1,--,--,0,43%,--,,,,,,,,,,,,,,,,,,,,,7,3,1,3,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rosewood State High School,Rosewood,36,36,--,36,4,8,--,0,100%,80%,36,36,4,31,31,14,--,--,--,--,,,,,,,,,,,,,,,,,8,8,8,1,7,3,3,--,--,--,--,28,28,28,3,24,28,11,--,--,--,--,0,6,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Runcorn State High School,Runcorn,79,77,2,59,17,28,--,0,100%,97%,77,57,17,16,48,12,3,--,3,--,,,,,,,,,,,2,2,--,1,1,--,28,28,9,2,2,6,3,1,--,3,--,49,49,48,15,14,42,9,2,--,--,--,2,5,5,14,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Ryan Catholic College,Kirwan,110,104,1,41,12,73,--,2,95%,98%,104,40,12,--,33,17,--,--,--,--,5,1,--,--,1,--,--,--,--,--,,,,,,,73,71,12,4,--,10,4,--,--,--,--,36,33,29,8,--,24,13,--,--,--,--,12,25,28,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Saint Mary's Catholic College  South Burnett,Kingaroy,35,30,--,15,5,18,--,1,97%,100%,30,11,4,1,11,1,--,--,--,--,5,4,1,--,3,1,--,--,--,--,,,,,,,18,18,2,1,--,2,--,--,--,--,--,17,12,13,4,1,12,2,--,--,--,--,2,6,9,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Saint Stephen's College,Upper Coomera,97,90,--,49,6,74,--,0,97%,99%,90,45,6,1,2,37,11,18,3,19,7,4,--,--,1,--,--,4,--,4,,,,,,,74,71,28,3,1,2,22,4,8,2,8,23,19,21,3,--,1,15,7,14,1,15,18,30,18,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Samford Valley Steiner School,Wights Mountain,9,--,--,5,--,--,--,4,56%,--,,,,,,,,,,,9,5,--,--,5,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Sisto College,Carina,72,71,--,33,7,43,--,0,100%,100%,71,32,6,1,18,19,4,--,2,1,1,1,1,--,--,--,--,--,--,--,,,,,,,43,43,8,1,1,2,4,1,--,2,--,29,28,25,6,--,16,15,3,--,--,1,6,16,16,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Sandgate District State High School,Sandgate,100,96,2,99,19,31,--,0,100%,100%,96,95,19,55,92,51,2,7,11,7,2,2,--,--,2,--,--,--,--,--,2,2,--,--,2,1,31,31,31,2,13,29,5,2,3,10,3,67,65,66,17,42,65,46,--,4,1,4,9,5,9,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Sarina State High School,Sarina,80,78,2,80,7,22,--,0,100%,83%,78,78,6,68,77,22,--,--,--,--,,,,,,,,,,,2,2,1,2,1,--,22,22,22,--,16,21,4,--,--,--,--,56,56,56,6,52,56,18,--,--,--,--,1,5,10,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Scots PGC College,Warwick,33,31,--,19,11,19,--,0,94%,95%,31,19,11,2,18,11,--,--,--,--,,,,,,,,,,,,,,,,,19,17,6,--,1,5,2,--,--,--,--,14,14,13,11,1,13,9,--,--,--,--,5,7,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Seton College,Mount Gravatt East,46,32,1,44,11,--,--,1,96%,100%,32,32,8,18,32,8,--,--,--,--,13,12,3,8,9,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shailer Park State High School,Shailer Park,54,53,1,28,11,18,--,0,98%,100%,53,28,11,15,9,10,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,35,28,11,15,9,10,--,--,--,--,3,3,4,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Shalom College,Bundaberg,163,157,1,89,16,87,--,2,98%,96%,157,86,15,9,47,51,--,--,5,--,5,3,1,1,2,--,--,--,--,--,,,,,,,87,87,23,1,--,9,16,--,--,5,--,75,70,66,15,10,40,35,--,--,--,--,12,29,22,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheldon College,Sheldon,87,86,--,20,11,77,--,1,99%,99%,86,20,11,--,2,8,--,6,--,16,,,,,,,,,,,,,,,,,77,77,16,10,--,2,6,--,4,--,11,10,9,4,1,--,--,2,--,2,--,5,21,21,24,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Siena Catholic College,Sippy Downs,129,116,1,41,22,95,--,3,98%,97%,116,31,16,6,11,16,2,3,3,3,12,9,6,7,2,--,--,--,--,--,1,1,--,--,1,--,95,95,12,4,--,5,3,2,--,3,--,33,21,28,18,13,8,13,--,3,--,3,14,36,33,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Silkwood School,Mount Nathan,24,20,--,24,16,--,--,0,100%,100%,20,20,13,--,15,19,1,1,7,1,4,4,3,--,1,3,--,--,3,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Smithfield State High School,Smithfield,103,100,3,57,10,53,--,0,98%,91%,100,56,10,23,43,8,5,--,--,--,,,,,,,,,,,3,1,--,--,1,--,53,53,13,2,2,8,1,3,--,--,--,47,47,43,8,21,35,7,2,--,--,--,4,16,12,19,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Somerset College,Mudgeeraba,129,126,--,26,2,107,15,0,99%,97%,126,25,2,--,2,3,--,20,1,20,3,1,--,--,--,--,--,1,--,1,,,,,,,107,106,20,--,--,2,--,--,18,1,18,7,6,6,2,--,--,3,--,3,--,3,39,34,30,4,0,15,14,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,1,5,6,3
Somerville House,South Brisbane,101,101,--,25,--,91,--,0,100%,100%,101,25,--,--,3,2,--,23,2,23,,,,,,,,,,,,,,,,,91,91,16,--,--,1,1,--,14,2,14,10,10,9,--,--,2,1,--,9,--,9,38,31,18,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Southern Cross Catholic College (Annandale),Annandale,36,35,1,36,1,17,--,0,100%,94%,35,35,1,3,35,16,--,--,--,--,,,,,,,,,,,1,1,--,--,1,--,17,17,17,--,--,17,2,--,--,--,--,18,18,18,1,3,18,14,--,--,--,--,4,9,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Southern Cross Catholic College (Scarborough),Scarborough,63,54,1,39,15,29,--,1,97%,100%,54,32,12,12,19,20,1,3,2,4,8,7,3,3,2,5,--,--,--,--,,,,,,,29,29,8,4,2,2,6,--,2,2,2,33,25,31,11,13,19,19,1,1,--,2,5,10,6,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Southport Flexible Learning Centre,Southport,2,1,--,2,1,--,--,0,100%,--,1,1,--,1,1,--,--,--,--,--,1,1,1,1,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southport Special School,Southport,13,--,13,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southport State High School,Southport,191,185,6,168,79,39,--,0,99%,98%,185,164,75,36,99,89,2,55,9,58,,,,,,,,,,,6,4,4,3,3,1,39,39,20,3,1,9,6,--,9,8,10,146,146,144,72,35,90,83,2,46,1,48,15,17,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Spinifex State College Mount Isa,Mount Isa,82,80,2,78,10,10,--,0,99%,100%,80,77,10,66,58,2,--,--,2,--,,,,,,,,,,,2,1,--,1,--,--,10,10,7,--,7,2,--,--,--,1,--,70,70,70,10,59,56,2,--,--,1,--,2,5,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Springfield Central State High School,Springfield Central,158,158,--,157,18,66,--,0,100%,99%,158,157,18,143,89,36,7,21,12,21,,,,,,,,,,,,,,,,,66,66,66,4,65,6,8,--,--,12,--,92,92,91,14,78,83,28,7,21,--,21,7,23,25,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Springwood State High School,Springwood,66,66,--,40,5,30,--,0,100%,91%,66,40,5,26,9,18,--,--,--,--,,,,,,,,,,,,,,,,,30,30,8,2,1,--,5,--,--,--,--,36,36,32,3,25,9,13,--,--,--,--,4,7,9,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Aidan's Anglican Girls' School,Corinda,43,42,1,18,1,36,--,0,100%,98%,42,17,1,--,2,3,--,16,--,16,,,,,,,,,,,1,1,--,--,--,1,36,36,11,--,--,--,--,--,11,--,11,6,6,6,1,--,2,3,--,5,--,5,18,9,8,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Andrew's Anglican College,Peregian Springs,116,116,--,45,6,81,--,0,100%,100%,116,45,6,--,8,15,5,26,--,26,,,,,,,,,,,,,,,,,81,81,10,--,--,5,3,2,1,--,1,35,35,35,6,--,3,12,3,25,--,25,28,34,18,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Andrew's Catholic College,Redlynch,110,110,--,73,13,74,--,0,100%,97%,110,73,13,14,48,37,15,--,1,--,,,,,,,,,,,,,,,,,74,74,37,3,7,23,23,3,--,1,--,36,36,36,10,7,25,14,12,--,--,--,19,31,17,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Andrews Lutheran College,Tallebudgera,81,81,--,24,17,43,--,0,100%,97%,81,24,17,1,6,12,--,2,14,4,,,,,,,,,,,,,,,,,43,43,3,2,--,2,1,--,--,13,--,38,38,21,15,1,4,11,--,2,1,4,6,19,16,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
St Anthony's Catholic College,Deeragun,30,28,--,20,3,19,--,0,100%,100%,28,18,2,--,8,14,--,--,--,--,2,2,1,--,1,--,--,--,--,--,,,,,,,19,19,9,2,--,2,8,--,--,--,--,11,9,11,1,--,7,6,--,--,--,--,2,6,7,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Augustine's College,Cairns,108,102,1,54,2,72,--,1,98%,100%,102,50,1,23,41,14,--,--,--,--,5,3,--,2,1,1,--,--,--,--,1,1,1,1,--,--,72,71,24,--,5,20,5,--,--,--,--,35,31,29,1,20,22,10,--,--,--,--,20,24,19,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Augustine's College,Springfield,95,95,--,66,6,48,--,0,100%,100%,95,66,6,38,50,36,3,--,3,--,,,,,,,,,,,,,,,,,48,48,27,--,19,14,10,2,--,3,--,47,47,39,6,19,36,26,1,--,--,--,2,10,17,17,2,,,,,,,,,,,,,,,,,,,,,,,,,,
St Benedict's College,Mango Hill,55,55,--,21,3,36,--,0,100%,100%,55,21,3,--,21,12,2,--,--,--,,,,,,,,,,,,,,,,,36,36,3,--,--,3,--,--,--,--,--,19,19,18,3,--,18,12,2,--,--,--,3,13,12,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,
St Brendan's College,Yeppoon,65,60,--,40,3,28,--,3,95%,100%,60,38,3,10,36,7,--,--,--,--,5,2,--,--,2,--,--,--,--,--,,,,,,,28,28,8,1,2,6,2,--,--,--,--,37,32,32,2,8,32,5,--,--,--,--,1,8,5,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Catherine's Catholic College The Whitsundays (Proserpine (Renwick Road)),Proserpine,16,13,1,4,1,12,--,2,81%,82%,13,4,1,--,4,--,--,--,--,--,,,,,,,,,,,,,,,,,12,12,3,1,--,3,--,--,--,--,--,3,1,1,--,--,1,--,--,--,--,--,1,4,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Columban's College,Caboolture,96,96,--,92,26,30,--,0,100%,100%,96,92,26,44,45,86,5,1,--,1,,,,,,,,,,,,,,,,,30,30,27,4,13,8,26,2,--,--,--,66,66,65,22,31,37,60,3,1,--,1,7,15,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Edmund's College,Woodend,137,135,--,62,9,71,--,0,100%,98%,135,60,9,27,50,9,--,--,--,--,2,2,--,--,2,1,--,--,--,--,,,,,,,71,71,5,1,--,4,--,--,--,--,--,66,64,57,8,27,48,10,--,--,--,--,19,22,24,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Eugene College,Burpengary,67,67,--,67,14,22,--,0,100%,100%,67,67,14,65,66,30,--,14,3,14,,,,,,,,,,,,,,,,,22,22,22,2,20,21,3,--,3,2,3,45,45,45,12,45,45,27,--,11,1,11,4,12,4,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Francis College,Crestmead,37,37,--,24,1,12,--,0,100%,100%,37,24,1,--,22,5,1,--,1,--,,,,,,,,,,,,,,,,,12,12,--,--,--,--,--,--,--,1,--,25,25,24,1,--,22,5,1,--,--,--,4,3,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St George State High School,St George,13,12,1,12,4,4,--,0,100%,100%,12,11,4,1,11,1,--,--,--,--,,,,,,,,,,,1,1,--,1,--,--,4,4,4,2,--,4,1,--,--,--,--,8,8,7,2,1,7,--,--,--,--,--,0,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Hilda's School,Southport,91,91,--,43,5,65,--,0,100%,97%,91,43,5,--,22,10,1,28,1,28,,,,,,,,,,,,,,,,,65,65,19,--,--,11,--,--,11,1,11,26,26,24,5,--,11,10,1,17,--,17,19,30,13,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St James College,Brisbane,89,79,5,74,10,15,--,2,97%,92%,79,67,9,48,62,9,--,1,7,2,5,3,--,2,2,--,--,--,--,--,5,4,1,2,4,--,15,15,3,1,1,3,--,--,--,3,--,69,64,67,8,49,61,9,--,1,4,2,2,8,4,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St James Lutheran College,Urraween,40,38,1,20,--,22,--,0,100%,89%,38,18,--,--,9,5,9,--,--,--,1,1,--,--,1,1,--,--,--,--,1,1,--,--,1,--,22,22,6,--,--,1,1,5,--,--,--,17,16,13,--,--,9,5,4,--,--,--,5,4,10,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St John Fisher College,Bracken Ridge,45,45,--,17,5,28,--,0,100%,94%,45,17,5,1,15,7,1,--,--,1,,,,,,,,,,,,,,,,,28,28,4,1,--,3,2,--,--,--,--,17,17,13,4,1,12,5,1,--,--,1,4,10,6,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St John's Anglican College (Forest Lake),Forest Lake,42,40,--,13,3,31,--,1,98%,97%,40,12,3,1,3,7,5,--,8,--,2,1,--,--,1,--,--,--,--,--,,,,,,,31,31,3,1,--,--,1,1,--,8,--,11,9,10,2,1,4,6,4,--,--,--,11,10,10,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St John's College  Nambour,Nambour,90,90,--,45,15,47,--,0,100%,100%,90,45,15,7,30,21,3,4,2,4,,,,,,,,,,,,,,,,,47,47,8,4,--,4,2,--,1,--,1,43,43,37,11,7,26,19,3,3,2,3,16,17,9,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,
St John's School,Roma,21,20,--,15,4,11,--,0,100%,88%,20,14,4,1,8,13,--,--,1,--,1,1,--,--,1,1,--,--,--,--,,,,,,,11,11,5,--,--,2,5,--,--,1,--,10,9,10,4,1,7,9,--,--,--,--,2,4,3,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Joseph's College  Gregory Terrace,Brisbane,193,190,--,1,--,187,--,3,98%,99%,190,1,--,--,--,--,--,1,--,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3,1,--,--,--,--,--,1,--,1,72,62,30,20,3,,,,,,,,,,,,,,,,,,,,,,,,,,
