School,Locality,SEP,QCE,QCIA,VET,SAT,OP,IBD,Senior_Statement_only,PCT_with_QCE_VET_SAT_IBD,PCT_QTAC_applicants_with_tertiary_offer,QCE_N,QCE_VET,QCE_SAT,QCE_CertI,QCE_CertII,QCE_CertIII,QCE_CertIV,QCE_VET_Dip_or_Adv_Dip,QCE_uni_subject_at_school,QCE_VET_Dip_or_Adv_Dip_unit_at_school,not_yet_QCE_N,not_yet_QCE_VET,not_yet_QCE_SAT,not_yet_QCE_CertI,not_yet_QCE_CertII,not_yet_QCE_CertIII,not_yet_QCE_CertIV,not_yet_QCE_VET_Dip_or_AdvDip,not_yet_QCE_uni_subject_at_school,not_yet_QCE_VET_Dip_or_AdvDip_unit_at_school,QCIA_N,QCIA_VET,QCIA_SAT,QCIA_CertI,QCIA_CertII,QCIA_CertIII,OP_N,OP_QCE,OP_VET,OP_SAT,OP_CertI,OP_CertII,OP_CertIII,OP_CertIV,OP_VET_Dip_or_AdvDip,OP_uni_subject_at_school,OP_VET_Dip_or_AdvDip_unit_at_school,OPinelig_N,OPinelig_QCE,OPinelig_VET,OPinelig_SAT,OPinelig_CertI,OPinelig_CertII,OPinelig_CertIII,OPinelig_CertIV,OPinelig_VET_Dip_or_AdvDip,OPinelig_uni_subject_at_school,OPinelig_VET_Dip_or_AdvDip_unit_at_school,OP1_5,OP6_10,OP11_15,OP16_20,OP21_25,IBD_N,IBD_QCE,IBD_VET,IBD_SAT,IBD_CertI,IBD_CertII,IBD_CertIII,IBD_CertIV,IBD_VET_Dip_or_AdvDip,IBD_uni_subject_at_school,IBD_VET_Dip_or_AdvDip_unit_at_school,notIBD_N,notIBD_QCE,notIBD_VET,notIBD_SAT,notIBD_CertI,notIBD_CertII,notIBD_CertIII,notIBD_CertIV,notIBD_VET_Dip_or_AdvDip,notIBD_uni_subject_at_school,notIBD_VET_Dip_or_AdvDip_unit_at_school,IBD45_41,IBD40_36,IBD35_31,IBD30_24
Westside Christian College,Goodna,74,62,2,18,5,59,--,1,92%,95%,62,12,2,1,9,3,--,--,1,--,10,4,1,2,1,--,--,--,--,--,2,2,2,--,1,--,59,53,4,1,--,3,--,--,--,1,--,13,9,12,2,3,7,3,--,--,--,--,17,12,15,12,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Whites Hill State College,Camp Hill,64,64,--,62,4,25,--,0,100%,100%,64,62,4,47,61,25,2,--,--,--,,,,,,,,,,,,,,,,,25,25,23,1,21,22,1,--,--,--,--,39,39,39,3,26,39,24,2,--,--,--,3,7,6,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Whitsunday Anglican School,Beaconsfield,59,57,--,6,1,55,--,1,98%,96%,57,5,1,1,3,1,--,--,3,--,2,1,--,--,1,1,--,--,--,--,,,,,,,55,55,4,--,1,3,--,--,--,3,--,4,2,2,1,--,1,2,--,--,--,--,14,14,18,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Whitsunday Christian College,Cannonvale,6,6,--,1,--,6,--,0,100%,100%,6,1,--,--,1,--,--,--,--,--,,,,,,,,,,,,,,,,,6,6,1,--,--,1,--,--,--,--,--,,,,,,,,,,,,0,1,4,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
William Ross State High School,Annandale,133,130,3,132,9,40,--,0,100%,95%,130,129,7,38,129,39,--,--,--,1,,,,,,,,,,,3,3,2,--,3,--,40,40,39,2,2,39,4,--,--,--,--,90,90,90,5,36,90,35,--,--,--,1,4,15,14,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Wilsonton State High School,Wilsonton,82,82,--,57,17,23,--,0,100%,59%,82,57,17,31,41,6,--,--,--,1,,,,,,,,,,,,,,,,,23,23,10,3,--,8,1,--,--,--,--,59,59,47,14,31,33,5,--,--,--,1,2,3,4,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,
Windaroo Valley State High School,Bahrs Scrub,142,135,7,97,17,37,--,0,100%,89%,135,90,12,57,73,20,--,1,8,1,,,,,,,,,,,7,7,5,6,6,--,37,37,5,2,2,1,3,--,--,8,--,98,98,85,10,55,72,17,--,1,--,1,3,11,14,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Winton State School,Winton,3,3,--,3,--,3,--,0,100%,100%,3,3,--,--,3,1,--,--,--,--,,,,,,,,,,,,,,,,,3,3,3,--,--,3,1,--,--,--,--,,,,,,,,,,,,0,0,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Woodcrest State College,Springfield,107,107,--,107,10,30,--,0,100%,100%,107,107,10,7,107,55,1,--,3,--,,,,,,,,,,,,,,,,,30,30,30,2,--,30,8,--,--,3,--,77,77,77,8,7,77,47,1,--,--,--,3,9,9,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Woodridge State High School,Woodridge,147,142,5,130,23,19,--,0,100%,99%,142,125,22,43,106,71,--,--,17,--,,,,,,,,,,,5,5,1,5,1,--,19,19,5,--,--,2,5,--,--,13,--,123,123,120,22,43,104,66,--,--,4,--,1,3,10,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Woody Point Special School,Woody Point,3,--,3,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Woree State High School,Woree,145,137,8,135,16,25,--,0,98%,93%,137,130,13,118,90,2,--,--,--,--,,,,,,,,,,,8,5,3,3,5,--,25,25,21,--,21,10,--,--,--,--,--,112,112,109,13,97,80,2,--,--,--,--,2,3,9,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Wynnum State High School,Manly,105,105,--,69,15,58,--,0,100%,96%,105,69,15,20,48,26,2,--,3,1,,,,,,,,,,,,,,,,,58,58,24,4,7,10,9,1,--,3,--,47,47,45,11,13,38,17,1,--,--,1,12,16,16,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Xavier Catholic College,Hervey Bay,92,89,--,23,15,61,--,2,98%,96%,89,22,14,2,13,6,--,--,--,--,3,1,1,--,--,--,--,--,--,--,,,,,,,61,61,8,6,1,4,2,--,--,--,--,31,28,15,9,1,9,4,--,--,--,--,8,18,20,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,
YMCA Vocational School,Kingston,84,13,--,53,6,--,--,31,63%,100%,13,13,--,2,13,1,--,--,1,--,71,40,6,6,34,3,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOS Lawnton,Lawnton,25,12,--,19,3,--,--,6,76%,100%,12,12,3,5,12,1,--,--,--,--,13,7,--,1,7,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yeppoon State High School,Yeppoon,130,129,1,108,16,37,--,0,100%,96%,129,107,16,57,84,64,--,--,--,--,,,,,,,,,,,1,1,--,--,1,--,37,37,25,1,11,18,12,--,--,--,--,92,92,82,15,46,66,52,--,--,--,--,2,8,10,15,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Yeronga State High School,Yeronga,121,120,1,115,12,19,--,0,99%,100%,120,115,12,89,72,38,1,43,11,49,,,,,,,,,,,,,,,,,19,19,16,--,14,1,10,--,5,8,5,101,101,99,12,75,71,28,1,38,3,44,3,9,5,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
