School,Locality,SEP,QCE,QCIA,VET,SAT,OP,IBD,Senior_Statement_only,PCT_with_QCE_VET_SAT_IBD,PCT_QTAC_applicants_with_tertiary_offer,QCE_N,QCE_VET,QCE_SAT,QCE_CertI,QCE_CertII,QCE_CertIII,QCE_CertIV,QCE_VET_Dip_or_Adv_Dip,QCE_uni_subject_at_school,QCE_VET_Dip_or_Adv_Dip_unit_at_school,not_yet_QCE_N,not_yet_QCE_VET,not_yet_QCE_SAT,not_yet_QCE_CertI,not_yet_QCE_CertII,not_yet_QCE_CertIII,not_yet_QCE_CertIV,not_yet_QCE_VET_Dip_or_AdvDip,not_yet_QCE_uni_subject_at_school,not_yet_QCE_VET_Dip_or_AdvDip_unit_at_school,QCIA_N,QCIA_VET,QCIA_SAT,QCIA_CertI,QCIA_CertII,QCIA_CertIII,OP_N,OP_QCE,OP_VET,OP_SAT,OP_CertI,OP_CertII,OP_CertIII,OP_CertIV,OP_VET_Dip_or_AdvDip,OP_uni_subject_at_school,OP_VET_Dip_or_AdvDip_unit_at_school,OPinelig_N,OPinelig_QCE,OPinelig_VET,OPinelig_SAT,OPinelig_CertI,OPinelig_CertII,OPinelig_CertIII,OPinelig_CertIV,OPinelig_VET_Dip_or_AdvDip,OPinelig_uni_subject_at_school,OPinelig_VET_Dip_or_AdvDip_unit_at_school,OP1_5,OP6_10,OP11_15,OP16_20,OP21_25,IBD_N,IBD_QCE,IBD_VET,IBD_SAT,IBD_CertI,IBD_CertII,IBD_CertIII,IBD_CertIV,IBD_VET_Dip_or_AdvDip,IBD_uni_subject_at_school,IBD_VET_Dip_or_AdvDip_unit_at_school,notIBD_N,notIBD_QCE,notIBD_VET,notIBD_SAT,notIBD_CertI,notIBD_CertII,notIBD_CertIII,notIBD_CertIV,notIBD_VET_Dip_or_AdvDip,notIBD_uni_subject_at_school,notIBD_VET_Dip_or_AdvDip_unit_at_school,IBD45_41,IBD40_36,IBD35_31,IBD30_24
Maryborough Special School,Maryborough,7,--,7,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryborough State High School,Maryborough,106,87,6,98,9,51,--,1,94%,97%,87,85,9,83,63, 2,1,--,1,2,13,9,--,8,5,--,--,--,--,--,6,4,--,3,1, --,51,47,46,2,45,23, 1,1,--,1,1,49,40,48,7,46,45, 1,--,--,--,1,6,12,10,20,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Marymount College,Burleigh Waters,199,177,--,143,41,139,--,6,96%,94%,177,128,36,79,66, 44,3,2,1,5,22,15,5,11,5,2,--,--,--,--,,,,,,,139,130,94,21,65,47, 28,1,1,1,2,60,47,49,20,25,24, 18,2,1,--,3,15,35,51,35,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Matthew Flinders Anglican College,Buderim,147,140,--,63,6,142,--,0,95%,100%,140,63,6,35,37, 4,--,--,1,--,,,,,,,,,,,,,,,,,142,135,60,5,34,35, 3,--,--,--,--,5,5,3,1,1,2, 1,--,--,1,--,57,52,25,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Meridan State College,Caloundra,139,138,--,139,18,58,--,0,100%,88%,138,138,18,122,137, 29,--,--,3,1,1,1,--,1,1,--,--,--,--,--,,,,,,,58,58,58,7,50,57, 8,--,--,2,1,81,80,81,11,73,81, 21,--,--,1,--,8,16,23,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Merrimac State High School,Mermaid Waters,208,172,--,164,40,58,--,1,100%,94%,172,129,34,83,94, 25,--,--,9,5,36,35,6,27,15,1,--,--,--,1,,,,,,,58,58,15,4,2,10, 3,--,--,9,1,150,114,149,36,108,99, 23,--,--,--,5,19,13,18,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Metropolitan South Institute of TAFE,Alexandra Hills,77,54,--,66,7,9,--,5,92%,88%,54,49,5,18,35, 19,--,--,--,--,23,17,2,3,12,3,--,--,--,1,,,,,,,9,8,4,--,3,2, --,--,--,--,--,68,46,62,7,18,45, 22,--,--,--,1,0,3,4,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Miami State High School,Miami,126,117,--,119,32,33,--,1,99%,96%,117,111,28,94,60, 37,--,--,8,--,9,8,4,7,4,2,--,--,--,--,,,,,,,33,32,29,2,28,7, 2,--,--,7,--,93,85,90,30,73,57, 37,--,--,1,--,10,9,14,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Middlemount Community School,Middlemount,8,8,--,8,4,1,--,0,100%,100%,8,8,4,6,5, 1,--,--,--,--,,,,,,,,,,,,,,,,,1,1,1,1,1,1, 1,--,--,--,--,7,7,7,3,5,4, --,--,--,--,--,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Miles State High School,Miles,25,24,1,17,6,16,--,0,100%,100%,24,16,6,10,9, 3,--,--,--,--,,,,,,,,,,,1,1,--,1,--, --,16,16,8,2,2,6, 2,--,--,--,--,8,8,8,4,8,3, 1,--,--,--,--,2,6,5,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mirani State High School,Mirani,132,122,2,127,21,42,--,1,98%,100%,122,120,20,116,118, 25,1,--,--,2,8,7,1,6,3,--,--,--,--,--,,,,,,,42,42,42,1,39,42, 8,1,--,--,2,88,80,85,20,83,79, 17,--,--,--,--,8,9,18,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mitchelton Special School,Mitchelton,5,--,5,2,--,--,--,0,40%,--,,,,,,,,,,,,,,,,,,,,,5,2,--,2,--, --,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mitchelton State High School,Mitchelton,71,60,--,67,10,25,--,1,99%,87%,60,57,8,42,41, 25,1,--,1,--,11,10,2,6,5,1,--,--,--,--,,,,,,,25,25,22,--,15,12, 9,1,--,1,--,46,35,45,10,33,34, 17,--,--,--,--,3,6,7,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Monto State High School,Monto,21,19,--,18,1,9,--,0,100%,100%,19,16,1,7,16, 1,--,--,--,1,2,2,--,1,1,--,--,--,--,--,,,,,,,9,9,6,--,1,6, --,--,--,--,1,12,10,12,1,7,11, 1,--,--,--,--,1,3,3,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Moranbah State High School,Moranbah,69,64,1,67,16,27,--,0,99%,96%,64,63,16,29,63, 6,--,--,--,--,4,4,--,3,4,--,--,--,--,--,,,,,,,27,26,26,6,6,26, 4,--,--,--,--,41,38,41,10,26,41, 2,--,--,--,--,5,7,8,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Morayfield State High School,Morayfield,233,193,--,191,19,85,--,2,97%,87%,193,158,18,86,124, 50,--,--,--,1,40,33,1,22,23,2,--,--,--,1,,,,,,,85,74,47,5,7,36, 11,--,--,--,1,148,119,144,14,101,111, 41,--,--,--,1,2,21,23,23,16,,,,,,,,,,,,,,,,,,,,,,,,,,
Moreton Bay Boys College,Manly West,23,22,--,10,1,13,--,0,100%,92%,22,9,1,--,3, 7,--,--,2,2,1,1,--,--,--,1,--,--,--,--,,,,,,,13,13,3,--,--,--, 3,--,--,2,1,10,9,7,1,--,3, 5,--,--,--,1,4,4,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Moreton Bay College,Wynnum West,144,143,--,37,2,123,--,0,99%,98%,143,37,2,--,29, 12,1,--,3,6,,,,,,,,,,,,,,,,,123,122,26,--,--,21, 6,--,--,3,3,21,21,11,2,--,8, 6,1,--,--,3,32,40,42,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Mossman State High School,Mossman,95,74,2,82,1,52,--,7,91%,87%,74,70,1,22,65, 19,--,--,--,--,19,11,--,7,7,--,--,--,--,--,2,1,--,1,--, --,52,50,47,--,16,43, 12,--,--,--,--,41,24,34,1,13,29, 7,--,--,--,--,7,7,16,18,4,,,,,,,,,,,,,,,,,,,,,,,,,,
Mount Alvernia College,Kedron,136,129,3,131,3,107,--,0,99%,100%,129,126,3,--,54, 124,--,2,3,5,4,4,--,--,--,4,--,--,--,--,3,1,--,--,1, --,107,105,105,1,--,40, 104,--,2,3,3,26,24,25,2,--,14, 24,--,--,--,2,13,31,40,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Mount Gravatt State High School,Mount Gravatt,166,150,--,166,3,118,--,0,100%,98%,150,150,2,150,61, 9,--,--,--,3,16,16,1,16,6,--,--,--,--,--,,,,,,,118,111,118,--,118,43, 3,--,--,--,2,48,39,48,3,48,24, 6,--,--,--,1,14,41,37,21,5,,,,,,,,,,,,,,,,,,,,,,,,,,
Mount Morgan State High School,Mount Morgan,22,20,--,19,2,3,--,0,100%,100%,20,17,2,12,16, 2,--,--,--,--,2,2,--,1,2,--,--,--,--,--,,,,,,,3,3,2,--,1,2, --,--,--,--,--,19,17,17,2,12,16, 2,--,--,--,--,0,0,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mount St Bernard College,Herberton,19,19,--,19,1,4,--,0,100%,100%,19,19,1,17,18, 7,--,--,--,--,,,,,,,,,,,,,,,,,4,4,4,--,4,3, --,--,--,--,--,15,15,15,1,13,15, 7,--,--,--,--,0,0,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mountain Creek State High School,Mountain Creek,341,304,--,183,38,179,22,14,94%,95%,304,167,33,9,125, 89,--,--,7,1,37,16,5,2,15,3,--,--,--,--,,,,,,,179,173,71,17,1,48, 30,--,--,6,--,140,111,109,21,8,91, 62,--,--,--,1,30,46,54,42,7,22,20,3,--,2,1, --,--,--,1,--,,,,,,,,,,,,1,4,2,15
Moura State High School,Moura,24,22,--,24,3,8,--,0,100%,100%,22,22,3,15,20, 1,--,--,--,--,2,2,--,1,2,--,--,--,--,--,,,,,,,8,8,8,--,4,6, --,--,--,--,--,16,14,16,3,12,16, 1,--,--,--,--,0,5,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mt Isa State Special School,Mount Isa,3,--,3,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mt Maria College,Mitchelton,111,104,2,58,14,70,--,1,95%,99%,104,56,14,17,42, 16,--,--,2,1,5,2,--,2,--,--,--,--,--,--,,,,,,,70,67,25,7,5,15, 6,--,--,2,--,39,37,33,7,14,27, 10,--,--,--,1,15,15,25,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Mt Maria College - Petrie,Petrie,29,25,2,26,2,--,--,0,100%,100%,25,22,2,22,7, 12,--,--,--,--,2,2,--,2,--,1,1,--,--,--,2,2,--,2,--, --,,,,,,,,,,,,27,25,24,2,24,7, 13,1,--,--,--,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mt Ommaney Special School,Mount Ommaney,3,--,3,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mt St Michael's College,Ashgrove,139,137,--,58,12,104,--,0,99%,98%,137,57,12,7,37, 27,1,--,--,1,2,1,--,--,1,--,--,--,--,--,,,,,,,104,103,25,1,4,21, 1,--,--,--,--,35,34,33,11,3,17, 26,1,--,--,1,27,47,28,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mudgeeraba Special School,Mudgeeraba,34,--,33,--,--,--,--,1,0%,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mueller College,Rothwell,91,78,--,46,3,62,--,4,95%,94%,78,38,2,15,25, 11,--,--,--,--,13,8,1,4,6,2,--,--,--,--,,,,,,,62,57,28,--,9,22, 6,--,--,--,--,29,21,18,3,10,9, 7,--,--,--,--,13,20,18,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Murgon State High School,Murgon,46,25,1,26,7,15,--,10,78%,100%,25,15,3,11,3, 3,--,--,--,--,20,10,4,8,3,--,--,--,--,--,1,1,--,1,--, --,15,14,7,--,5,2, 2,--,--,--,--,30,11,18,7,14,4, 1,--,--,--,--,3,2,9,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Music Industry College,Fortitude Valley,35,26,--,24,5,15,--,5,83%,86%,26,21,4,8,5, 17,2,--,--,1,9,3,1,1,1,1,--,--,--,--,,,,,,,15,14,9,1,1,--, 9,--,--,--,--,20,12,15,4,8,6, 9,2,--,--,1,0,4,7,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Nambour Christian College,Woombye,109,99,--,52,20,82,--,3,94%,95%,99,48,17,17,23, 14,--,--,4,1,10,4,3,2,2,1,--,--,--,1,,,,,,,82,79,30,8,8,17, 6,--,--,4,1,27,20,22,12,11,8, 9,--,--,--,1,14,32,18,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Nambour Special School,Nambour,14,--,14,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nambour State High School,Nambour,229,202,4,212,56,102,--,3,98%,87%,202,190,48,179,98, 36,--,--,4,3,23,19,7,17,8,--,--,--,--,1,4,3,1,3,--, --,102,98,93,17,89,26, 13,--,--,4,1,123,104,116,38,107,80, 23,--,--,--,3,11,25,30,34,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Nanango State High School,Nanango,78,71,3,78,7,29,--,0,100%,100%,71,71,7,71,57, 8,--,--,2,1,4,4,--,4,2,--,--,--,--,--,3,3,--,3,2, --,29,28,29,3,29,19, 3,--,--,2,--,46,43,46,4,46,40, 5,--,--,--,1,3,11,5,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Narangba Valley State High School,Narangba,298,296,--,296,16,125,--,0,100%,96%,296,294,16,293,130, 45,--,1,1,7,2,2,--,2,--,--,--,--,--,--,,,,,,,125,125,123,1,122,19, 8,--,--,1,1,173,171,173,15,173,111, 37,--,1,--,6,29,38,41,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Narbethong State Special School,Buranda,4,--,4,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nerang State High School,Nerang,129,112,--,101,26,50,--,2,98%,94%,112,87,22,61,50, 24,--,--,25,2,17,14,4,10,5,1,--,--,1,--,,,,,,,50,48,26,5,16,11, 5,--,--,26,1,79,64,75,21,55,44, 20,--,--,--,1,4,8,16,20,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Noosa Christian College,Cooroy,13,12,--,3,1,12,--,1,92%,100%,12,3,1,1,1, 2,--,--,--,1,,,,,,,,,,,,,,,,,12,12,3,1,1,1, 2,--,--,--,1,,,,,,,,,,,,2,5,3,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Noosa District State High School,Cooroy,210,189,2,194,29,101,--,0,99%,92%,189,175,27,139,136, 28,1,--,--,1,19,17,2,17,12,--,--,--,--,--,2,2,--,2,1, --,101,96,85,12,58,46, 10,--,--,--,1,107,93,107,17,98,102, 18,1,--,--,--,9,31,32,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Noosa Flexible Learning Centre,Sunshine Beach,15,5,--,8,4,--,--,7,53%,--,5,5,2,4,3, 2,--,--,--,--,10,3,2,3,--,1,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North Lakes State College,North Lakes,304,302,2,272,36,120,--,0,100%,95%,302,270,36,177,173, 144,17,1,12,10,,,,,,,,,,,2,2,--,2,1, --,120,120,93,6,63,56, 35,3,1,10,3,182,182,177,30,114,117, 109,14,--,2,7,20,37,44,17,2,,,,,,,,,,,,,,,,,,,,,,,,,,
North Rockhampton State High School,Rockhampton North,122,99,2,112,13,41,--,0,98%,100%,99,92,9,82,77, 4,--,--,1,--,21,20,4,14,14,--,--,--,--,--,,,,,,,41,38,34,2,30,22, 2,--,--,1,--,79,61,78,11,66,69, 2,--,--,--,--,6,8,12,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Northern Beaches State High School,Deeragun,53,43,--,40,1,31,--,0,100%,100%,43,30,1,--,28, 2,--,--,--,1,10,10,--,1,10,--,--,--,--,--,,,,,,,31,25,19,1,--,17, 2,--,--,--,1,22,18,21,--,1,21, --,--,--,--,--,3,3,13,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Northern Peninsula Area State College,Bamaga,9,4,--,9,--,--,--,0,100%,100%,4,4,--,4,4, --,--,--,--,--,5,5,--,2,3,3,--,--,--,--,,,,,,,,,,,,,,,,,,9,4,9,--,6,7, 3,--,--,--,--,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Northpine Christian College,Dakabin,54,50,--,11,1,47,--,0,94%,93%,50,10,1,--,5, 6,--,--,2,--,4,1,--,--,--,1,--,--,--,--,,,,,,,47,44,7,--,--,4, 4,--,--,2,--,7,6,4,1,--,1, 3,--,--,--,--,9,11,15,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,
Northside Christian College,Everton Park,125,109,--,41,4,100,--,3,94%,96%,109,33,3,10,17, 10,2,--,1,1,16,8,1,4,5,1,--,--,--,--,,,,,,,100,92,21,--,1,16, 5,1,--,1,1,25,17,20,4,13,6, 6,1,--,--,--,23,41,23,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Nursery Road State Special School,Holland Park,3,--,3,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nyanda State High School,Salisbury,60,57,--,60,15,16,--,0,100%,100%,57,57,14,57,15, 13,--,--,3,--,3,3,1,3,1,--,--,--,--,--,,,,,,,16,16,16,1,16,1, 5,--,--,3,--,44,41,44,14,44,15, 8,--,--,--,--,3,2,8,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
