School,Locality,SEP,QCE,QCIA,VET,SAT,OP,IBD,Senior_Statement_only,PCT_with_QCE_VET_SAT_IBD,PCT_QTAC_applicants_with_tertiary_offer,QCE_N,QCE_VET,QCE_SAT,QCE_CertI,QCE_CertII,QCE_CertIII,QCE_CertIV,QCE_VET_Dip_or_Adv_Dip,QCE_uni_subject_at_school,QCE_VET_Dip_or_Adv_Dip_unit_at_school,not_yet_QCE_N,not_yet_QCE_VET,not_yet_QCE_SAT,not_yet_QCE_CertI,not_yet_QCE_CertII,not_yet_QCE_CertIII,not_yet_QCE_CertIV,not_yet_QCE_VET_Dip_or_AdvDip,not_yet_QCE_uni_subject_at_school,not_yet_QCE_VET_Dip_or_AdvDip_unit_at_school,QCIA_N,QCIA_VET,QCIA_SAT,QCIA_CertI,QCIA_CertII,QCIA_CertIII,OP_N,OP_QCE,OP_VET,OP_SAT,OP_CertI,OP_CertII,OP_CertIII,OP_CertIV,OP_VET_Dip_or_AdvDip,OP_uni_subject_at_school,OP_VET_Dip_or_AdvDip_unit_at_school,OPinelig_N,OPinelig_QCE,OPinelig_VET,OPinelig_SAT,OPinelig_CertI,OPinelig_CertII,OPinelig_CertIII,OPinelig_CertIV,OPinelig_VET_Dip_or_AdvDip,OPinelig_uni_subject_at_school,OPinelig_VET_Dip_or_AdvDip_unit_at_school,OP1_5,OP6_10,OP11_15,OP16_20,OP21_25,IBD_N,IBD_QCE,IBD_VET,IBD_SAT,IBD_CertI,IBD_CertII,IBD_CertIII,IBD_CertIV,IBD_VET_Dip_or_AdvDip,IBD_uni_subject_at_school,IBD_VET_Dip_or_AdvDip_unit_at_school,notIBD_N,notIBD_QCE,notIBD_VET,notIBD_SAT,notIBD_CertI,notIBD_CertII,notIBD_CertIII,notIBD_CertIV,notIBD_VET_Dip_or_AdvDip,notIBD_uni_subject_at_school,notIBD_VET_Dip_or_AdvDip_unit_at_school,IBD45_41,IBD40_36,IBD35_31,IBD30_24
Saint Mary's Catholic College  South Burnett,Kingaroy,17,11,--,6,3,10,--,3,76%,100%,11,4,1,--,4,--,--,--,--,--,6,2,2,--,--,--,--,--,--,--,,,,,,,10,9,2,--,--,2,--,--,--,--,--,7,2,4,3,--,2,--,--,--,--,--,1,5,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Saint Stephen's College,Coomera,102,94,--,24,9,85,--,3,95%,90%,94,21,8,2,2,14,--,--,5,8,8,3,1,--,--,2,--,--,--,2,,,,,,,85,83,13,4,2,--,9,--,--,5,5,17,11,11,5,--,2,7,--,--,--,5,18,26,20,19,2,,,,,,,,,,,,,,,,,,,,,,,,,,
San Sisto College,Carina,82,77,--,78,12,62,--,0,99%,96%,77,74,12,73,12,21,--,--,2,7,5,4,--,4,--,--,--,--,--,2,,,,,,,62,57,58,--,58,--,3,--,--,2,5,20,20,20,12,19,12,18,--,--,--,4,10,16,22,11,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Sandgate District State High School,Sandgate,180,122,1,114,25,87,--,13,87%,91%,122,79,14,40,42,19,--,--,--,8,57,35,11,25,11,--,--,--,--,1,,,,,,,87,73,45,8,12,28,13,--,--,--,3,92,49,69,17,53,25,6,--,--,--,6,9,17,27,23,11,,,,,,,,,,,,,,,,,,,,,,,,,,
Sarina State High School,Sarina,88,61,1,74,10,27,--,10,89%,95%,61,57,6,46,55,7,--,--,5,4,26,16,4,14,5,--,--,--,--,--,1,1,--,1,--,--,27,27,23,2,16,23,2,--,--,5,--,60,34,50,8,44,37,5,--,--,--,4,4,6,11,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Scots PGC College,Warwick,53,49,--,29,11,35,--,1,98%,93%,49,26,10,9,21,13,--,--,--,--,4,3,1,--,2,1,--,--,--,--,,,,,,,35,35,12,1,2,10,4,--,--,--,--,18,14,17,10,7,13,10,--,--,--,--,7,13,8,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Seton College,Mount Gravatt East,19,--,10,18,3,--,--,0,95%,--,,,,,,,,,,,9,9,3,9,1,1,--,--,--,1,10,9,--,9,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shailer Park State High School,Shailer Park,137,115,2,106,29,56,--,0,100%,82%,115,84,25,63,29,13,1,--,2,7,20,20,4,18,6,--,--,--,--,3,2,2,--,2,--,--,56,53,28,9,22,5,2,1,--,2,4,79,62,76,20,59,30,11,--,--,--,6,7,5,15,21,8,,,,,,,,,,,,,,,,,,,,,,,,,,
Shalom Christian College,Condon,17,4,--,8,4,--,--,7,59%,--,4,2,1,2,1,--,--,--,--,--,13,6,3,3,1,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shalom College,Bundaberg,167,150,2,103,21,118,--,5,94%,95%,150,96,19,50,80,4,1,--,1,--,15,6,1,--,5,--,--,--,--,--,2,1,1,--,--,--,118,110,62,5,20,54,1,1,--,--,--,47,40,40,15,30,31,3,--,--,1,--,22,37,34,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheldon College,Sheldon,116,114,--,110,28,106,--,0,99%,98%,114,109,27,--,107,46,--,--,16,5,2,1,1,--,1,--,--,--,1,--,,,,,,,106,105,100,22,--,98,40,--,--,17,3,10,9,10,6,--,10,6,--,--,--,2,30,35,36,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Siena Catholic College,Sippy Downs,146,138,--,134,18,126,--,1,99%,94%,138,128,18,125,23,11,--,--,5,2,8,6,--,6,1,--,--,--,--,--,,,,,,,126,121,115,7,112,19,8,--,--,5,2,20,17,19,11,19,5,3,--,--,--,--,22,34,43,22,5,,,,,,,,,,,,,,,,,,,,,,,,,,
Smithfield State High School,Smithfield,146,103,1,100,14,82,--,3,97%,86%,103,62,5,12,51,9,20,--,--,1,42,37,9,25,16,3,1,--,--,1,1,1,--,--,1,--,82,77,40,1,2,35,5,17,--,--,--,63,26,59,13,35,32,7,4,--,--,2,13,22,16,23,8,,,,,,,,,,,,,,,,,,,,,,,,,,
Somerset College,Mudgeeraba,119,111,--,3,1,100,15,3,95%,91%,111,3,1,1,2,--,1,--,4,1,,,,,,,,,,,,,,,,,100,97,2,1,1,1,--,--,--,3,1,3,1,1,--,--,1,--,1,--,--,--,40,28,21,10,1,15,13,--,--,--,--,--,--,--,1,--,1,--,--,--,--,--,--,--,--,--,--,1,4,6,4
Somerville House,South Brisbane,150,148,--,47,7,129,--,0,99%,98%,148,46,7,--,38,8,--,--,16,18,2,1,--,--,1,--,--,--,--,1,,,,,,,129,128,29,1,--,28,1,--,--,16,3,21,20,18,6,--,11,7,--,--,--,16,60,43,17,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Southern Cross Catholic College,Scarborough,95,74,--,40,10,64,--,11,86%,91%,74,32,8,6,23,6,--,--,--,2,21,8,2,3,5,--,--,--,--,1,,,,,,,64,57,20,1,4,15,2,--,--,--,2,31,17,20,9,5,13,4,--,--,--,1,8,16,12,19,9,,,,,,,,,,,,,,,,,,,,,,,,,,
Southport Special  School,Southport,16,--,16,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southport State High School,Southport,104,80,6,88,20,25,--,2,95%,85%,80,69,16,45,44,6,--,--,6,6,18,15,3,12,7,--,--,--,--,1,6,4,1,2,3,--,25,24,14,4,2,11,2,--,--,6,1,73,56,70,15,55,40,4,--,--,--,6,6,6,10,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Spinifex State College Mount Isa,Mount Isa,117,93,--,103,24,42,--,5,95%,94%,93,85,19,77,48,10,--,--,--,--,24,18,5,8,8,--,--,--,--,--,,,,,,,42,39,39,7,36,23,4,--,--,--,--,75,54,64,17,49,33,6,--,--,--,--,8,14,10,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Springwood State High School,Springwood,148,132,--,145,19,56,--,0,99%,85%,132,130,18,63,122,42,--,--,8,8,16,15,1,6,11,--,--,--,--,2,,,,,,,56,50,53,5,9,46,10,--,--,8,2,92,82,92,14,60,87,32,--,--,--,8,3,13,17,17,6,,,,,,,,,,,,,,,,,,,,,,,,,,
St Aidan's Anglican Girls' School,Corinda,85,85,--,18,5,78,--,0,100%,98%,85,18,5,10,14,1,--,--,1,7,,,,,,,,,,,,,,,,,78,78,11,1,4,9,--,--,--,1,4,7,7,7,4,6,5,1,--,--,--,3,26,25,22,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,
St Andrew's Anglican College,Peregian Springs,49,46,--,31,4,42,--,2,96%,92%,46,30,4,6,28,--,--,--,1,--,3,1,--,1,--,--,--,--,--,--,,,,,,,42,42,26,2,4,24,--,--,--,1,--,7,4,5,2,3,4,--,--,--,--,--,12,16,6,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,
St Andrew's Catholic College,Redlynch,95,86,--,54,2,78,--,4,93%,95%,86,52,2,9,46,25,--,--,10,2,9,2,--,--,2,--,--,--,2,--,,,,,,,78,75,44,2,4,40,22,--,--,10,2,17,11,10,--,5,8,3,--,--,2,--,12,24,24,16,2,,,,,,,,,,,,,,,,,,,,,,,,,,
St Andrews Lutheran College,Tallebudgera,77,74,--,18,15,59,--,1,99%,90%,74,16,13,--,6,6,--,--,10,4,3,2,2,--,--,--,--,--,--,1,,,,,,,59,59,8,5,--,5,1,--,--,10,2,18,15,10,10,--,1,5,--,--,--,3,9,19,20,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Anthony's Catholic College,Deeragun,41,27,--,13,6,25,--,3,73%,91%,27,10,5,1,8,--,--,--,--,--,14,3,1,--,3,--,--,--,--,--,,,,,,,25,15,7,2,--,7,--,--,--,--,--,16,12,6,4,1,4,--,--,--,--,--,3,5,11,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Augustine's College,Cairns,100,94,--,13,10,80,--,5,94%,97%,94,13,10,1,8,1,--,--,--,--,6,--,--,--,--,--,--,--,--,2,,,,,,,80,79,10,7,1,6,1,--,--,--,--,20,15,3,3,--,2,--,--,--,--,2,21,16,27,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,
St Augustine's College  Springfield,Springfield,82,61,1,34,9,60,--,7,84%,88%,61,26,4,2,24,--,--,--,--,5,20,7,4,--,5,1,--,--,--,2,1,1,1,--,1,--,60,50,23,3,2,20,--,--,--,--,5,21,11,10,5,--,9,1,--,--,--,2,6,12,20,13,9,,,,,,,,,,,,,,,,,,,,,,,,,,
St Brendan's College,Yeppoon,103,84,--,51,10,38,--,9,87%,92%,84,45,10,37,19,--,--,--,1,--,19,6,--,5,1,--,--,--,--,--,,,,,,,38,33,7,--,1,6,--,--,--,1,--,65,51,44,10,41,14,--,--,--,--,--,10,13,10,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,
St Columban's College,Caboolture,156,141,--,82,41,85,--,7,95%,93%,141,75,36,2,39,45,2,--,3,11,15,7,5,--,2,2,--,--,--,--,,,,,,,85,84,24,14,--,14,12,2,--,3,5,71,57,58,27,2,27,35,--,--,--,6,13,24,28,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Edmund's College,Woodend,142,135,--,87,28,90,--,1,99%,90%,135,82,24,57,71,1,--,--,1,2,7,5,4,2,2,--,--,--,1,--,,,,,,,90,88,36,1,11,26,1,--,--,2,2,52,47,51,27,48,47,--,--,--,--,--,20,28,24,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Francis College,Crestmead,53,42,--,46,8,21,--,3,94%,85%,42,38,6,17,34,2,--,--,--,--,11,8,2,6,4,--,--,--,--,1,,,,,,,21,21,18,1,8,15,1,--,--,--,--,32,21,28,7,15,23,1,--,--,--,1,2,2,5,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,
St George State High School,St George,35,27,1,20,7,14,--,3,86%,92%,27,17,4,4,6,11,--,--,--,--,7,3,3,--,--,--,--,--,--,--,,,,,,,14,13,8,--,4,1,4,--,--,--,--,20,14,12,7,--,5,7,--,--,--,--,1,7,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,
St Hilda's School,Southport,114,110,--,37,20,93,--,2,98%,91%,110,35,19,21,7,19,--,1,2,1,4,2,1,1,1,--,--,--,--,--,,,,,,,93,93,19,7,12,4,6,--,1,2,1,21,17,18,13,10,4,13,--,--,--,--,19,42,22,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,
St James College,Brisbane,69,47,2,58,12,24,--,2,96%,93%,47,39,7,31,33,4,--,--,--,5,20,18,5,16,10,--,--,--,--,2,2,1,--,1,1,--,24,21,18,1,15,14,--,--,--,--,1,43,26,39,11,32,29,4,--,--,--,6,2,5,9,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,
St John Fisher College,Bracken Ridge,70,69,1,32,8,45,--,0,99%,89%,69,32,8,1,28,10,--,--,--,3,,,,,,,,,,,,,,,,,45,45,9,2,--,8,3,--,--,--,1,24,24,23,6,1,20,7,--,--,--,2,9,14,16,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St John's Anglican College,Forest Lake,111,102,--,57,10,92,--,1,96%,96%,102,52,9,25,38,4,--,--,7,10,9,5,1,2,3,--,--,--,--,--,,,,,,,92,85,40,5,14,27,1,--,--,7,7,19,17,17,5,13,14,3,--,--,--,3,15,25,26,18,8,,,,,,,,,,,,,,,,,,,,,,,,,,
St John's College  Nambour,Nambour,101,96,2,58,20,76,--,0,97%,89%,96,56,18,12,36,5,1,--,1,2,3,2,2,1,--,--,--,--,--,--,,,,,,,76,75,38,5,11,26,2,--,--,1,--,23,21,20,15,2,10,3,1,--,--,2,17,12,28,14,5,,,,,,,,,,,,,,,,,,,,,,,,,,
St John's School,Roma,46,42,--,22,13,26,--,2,93%,81%,42,21,12,--,15,2,--,--,--,--,4,1,1,--,1,--,--,--,--,--,,,,,,,26,25,9,3,--,8,1,--,--,--,--,20,17,13,10,--,8,1,--,--,--,--,6,4,7,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Joseph's College  Gregory Terrace,Brisbane,194,191,--,4,3,185,--,2,98%,99%,191,4,3,--,--,2,--,--,--,7,,,,,,,,,,,,,,,,,185,184,3,2,--,--,2,--,--,--,6,9,7,1,1,--,--,--,--,--,--,1,75,57,31,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,
St Joseph's College  Toowoomba,Toowoomba,128,115,--,58,31,88,--,2,94%,92%,115,53,28,39,18,7,--,--,5,1,13,5,3,4,2,--,--,--,--,1,,,,,,,88,80,22,8,14,11,1,--,--,5,2,40,35,36,23,29,9,6,--,--,--,--,24,20,25,16,3,,,,,,,,,,,,,,,,,,,,,,,,,,
St Joseph's Nudgee College,Boondall,233,206,1,120,7,178,--,1,97%,93%,206,101,7,78,42,3,--,--,1,9,26,19,--,17,5,--,--,--,--,4,,,,,,,178,168,67,1,43,29,2,--,--,1,9,54,38,53,6,52,18,1,--,--,--,4,37,49,59,27,6,,,,,,,,,,,,,,,,,,,,,,,,,,
St Joseph's School  Stanthorpe,Stanthorpe,15,14,--,9,3,9,--,0,100%,100%,14,8,2,--,7,1,--,--,--,--,1,1,1,--,--,--,--,--,--,--,,,,,,,9,8,5,2,--,4,--,--,--,--,--,6,6,4,1,--,3,1,--,--,--,--,1,3,4,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Laurence's College,South Brisbane,216,184,--,187,33,154,--,2,99%,99%,184,158,26,155,30,5,1,--,2,12,32,29,7,27,7,1,--,--,--,8,,,,,,,154,146,127,8,125,18,--,1,--,2,16,62,38,60,25,57,19,6,--,--,--,4,41,39,42,29,3,,,,,,,,,,,,,,,,,,,,,,,,,,
St Luke's Anglican School,Bundaberg,63,57,--,33,4,63,--,0,97%,98%,57,29,2,28,1,1,--,--,5,1,6,4,2,4,1,--,--,--,1,1,,,,,,,63,57,33,4,32,2,1,--,--,6,2,,,,,,,,,,,,14,20,15,8,6,,,,,,,,,,,,,,,,,,,,,,,,,,
St Margaret Mary's College,Hermit Park,116,111,--,32,11,86,--,3,97%,98%,111,30,10,11,23,10,--,--,1,4,5,2,1,--,1,--,--,--,--,--,,,,,,,86,86,10,3,1,6,2,--,--,1,1,30,25,22,8,10,18,8,--,--,--,3,6,19,33,22,6,,,,,,,,,,,,,,,,,,,,,,,,,,
St Margaret's Anglican Girls School,Ascot,84,82,--,12,2,82,--,0,98%,97%,82,12,2,6,4,2,--,--,--,--,,,,,,,,,,,,,,,,,82,80,11,2,6,3,2,--,--,--,--,2,2,1,--,--,1,--,--,--,--,--,24,25,23,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,
St Mary's Catholic College  Woree,Woree,146,110,2,49,24,115,--,7,81%,95%,110,41,21,19,21,5,1,--,1,2,34,8,3,2,5,--,--,--,--,2,,,,,,,115,90,27,6,4,20,--,--,--,1,4,29,20,22,18,17,6,5,1,--,--,--,16,26,40,32,1,,,,,,,,,,,,,,,,,,,,,,,,,,
St Mary's College  Ipswich,Woodend,107,100,--,46,12,75,--,2,97%,94%,100,42,11,15,33,11,--,--,--,8,7,4,1,2,4,1,--,--,--,--,,,,,,,75,74,16,2,3,14,2,--,--,--,4,32,26,30,10,14,23,10,--,--,--,4,12,24,21,14,4,,,,,,,,,,,,,,,,,,,,,,,,,,
St Mary's College  Maryborough,Maryborough,82,79,--,65,7,66,--,0,98%,96%,79,64,7,60,26,5,--,--,2,4,3,1,--,1,1,--,--,--,--,--,,,,,,,66,64,49,2,46,18,1,--,--,1,4,16,15,16,5,15,9,4,--,--,1,--,16,16,19,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Mary's College  Toowoomba,Toowoomba,79,63,1,32,19,42,--,5,91%,97%,63,23,15,14,2,4,--,--,2,--,15,9,4,5,1,--,--,--,--,--,,,,,,,42,39,6,4,3,1,2,--,--,2,--,36,24,26,15,16,2,2,--,--,--,--,13,10,12,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Michael's College - Merrimac,Merrimac,132,110,--,99,24,79,--,2,96%,86%,110,82,21,47,61,13,--,1,2,7,22,17,3,10,9,2,--,--,--,2,,,,,,,79,72,49,10,20,32,5,--,1,2,2,53,38,50,14,37,38,10,--,--,--,7,10,22,24,13,10,,,,,,,,,,,,,,,,,,,,,,,,,,
St Monica's College,Cairns,91,80,--,47,17,69,--,4,90%,97%,80,45,15,--,19,22,1,1,--,3,11,2,2,--,--,--,--,--,--,--,,,,,,,69,63,32,9,--,17,12,--,--,--,--,22,17,15,8,--,2,10,1,1,--,3,10,22,25,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,
St Patrick's College  Gympie,Gympie,78,62,3,42,12,57,--,3,91%,88%,62,33,10,7,31,1,--,--,--,1,13,7,2,4,2,1,--,--,--,--,3,2,--,2,--,--,57,53,25,6,--,25,1,--,--,--,1,18,9,15,6,11,8,1,--,--,--,--,9,13,24,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,
St Patrick's College  Shorncliffe,Shorncliffe,142,127,--,124,10,98,--,2,98%,96%,127,112,9,108,52,1,--,--,--,18,15,12,1,9,9,--,--,--,--,--,,,,,,,98,93,83,2,79,26,--,--,--,--,13,44,34,41,8,38,35,1,--,--,--,5,15,29,36,14,4,,,,,,,,,,,,,,,,,,,,,,,,,,
St Patrick's College  Townsville,Townsville,46,37,1,26,8,25,--,1,89%,91%,37,22,8,18,18,1,--,--,--,3,8,3,--,1,2,1,--,--,--,--,1,1,--,1,--,--,25,20,6,3,2,2,2,--,--,--,1,20,17,19,5,17,18,--,--,--,--,2,3,3,6,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,
St Patrick's Senior College  Mackay,Mackay,253,208,1,119,29,190,--,11,91%,93%,208,98,18,22,69,12,--,--,1,6,44,20,11,7,10,1,--,--,--,--,1,1,--,1,--,--,190,175,70,7,10,57,9,--,--,1,5,62,33,48,22,19,22,4,--,--,--,1,26,48,71,36,9,,,,,,,,,,,,,,,,,,,,,,,,,,
St Paul's School,Bald Hills,166,147,--,86,8,149,--,2,93%,97%,147,79,5,51,28,44,8,2,6,7,19,7,3,3,1,3,1,--,--,2,,,,,,,149,135,71,4,41,22,40,9,2,6,7,17,12,15,4,13,7,7,--,--,--,2,45,49,32,20,3,,,,,,,,,,,,,,,,,,,,,,,,,,
St Peter Claver College,Riverview,166,145,--,138,19,43,--,8,94%,97%,145,127,15,89,94,14,--,--,1,14,21,11,4,4,8,--,--,--,--,--,,,,,,,43,41,36,4,31,26,--,--,--,1,2,123,104,102,15,62,76,14,--,--,--,12,6,14,15,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,
St Peters Lutheran College,Indooroopilly,262,239,--,37,12,210,33,7,94%,98%,239,32,10,20,19,8,--,--,3,7,23,5,2,4,2,1,--,--,--,1,,,,,,,210,199,25,9,14,12,7,--,--,2,6,13,9,11,2,10,9,1,--,--,--,2,73,81,41,13,2,33,31,1,1,--,--,1,--,--,1,--,6,--,--,--,--,--,--,--,--,--,--,3,8,14,8
St Rita's College,Clayfield,170,170,--,84,10,144,--,0,100%,96%,170,84,10,9,78,18,--,--,--,6,,,,,,,,,,,,,,,,,144,144,59,3,2,56,--,--,--,--,3,26,26,25,7,7,22,18,--,--,--,3,42,42,37,21,2,,,,,,,,,,,,,,,,,,,,,,,,,,
St Saviour's College,Toowoomba,80,70,--,61,29,47,--,2,98%,90%,70,53,27,25,47,16,1,--,3,3,10,8,2,6,3,--,--,--,--,2,,,,,,,47,46,30,12,5,24,7,1,--,3,2,33,24,31,17,26,26,9,--,--,--,3,1,11,20,9,6,,,,,,,,,,,,,,,,,,,,,,,,,,
St Stephen's Catholic College  Mareeba,Mareeba,32,26,--,25,4,14,--,2,94%,100%,26,21,3,7,6,4,--,1,--,1,6,4,1,3,1,--,--,--,--,--,,,,,,,14,13,9,--,7,2,--,--,--,--,--,18,13,16,4,3,5,4,--,1,--,1,1,5,6,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Stephens Lutheran College,Gladstone,4,2,--,1,1,2,--,1,75%,100%,,,,,,,,,,,2,1,1,--,--,--,--,--,1,--,,,,,,,,,,,,,,,,,,2,0,1,1,--,--,--,--,--,1,--,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Teresa's Catholic College,Noosaville,101,89,--,63,9,82,--,1,93%,92%,89,58,8,17,42,3,--,--,--,2,12,5,1,--,5,--,--,--,--,--,,,,,,,82,73,45,4,16,31,1,--,--,--,2,19,16,18,5,1,16,2,--,--,--,--,13,18,24,22,5,,,,,,,,,,,,,,,,,,,,,,,,,,
St Teresa's College  Abergowrie,Abergowrie,30,21,--,25,1,3,--,1,97%,75%,21,17,1,8,14,--,--,--,--,5,9,8,--,4,5,--,--,--,--,2,,,,,,,,,,,,,,,,,,27,18,25,1,12,19,--,--,--,--,7,0,0,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Thomas More College,Sunnybank,76,56,--,69,12,44,--,1,96%,93%,56,52,6,13,47,22,--,--,--,9,20,17,6,5,14,2,--,--,--,1,,,,,,,44,37,39,--,5,36,11,--,--,--,6,32,19,30,12,13,25,13,--,--,--,4,4,8,9,14,9,,,,,,,,,,,,,,,,,,,,,,,,,,
St Ursula's College,Yeppoon,94,88,--,76,6,55,--,1,99%,98%,88,71,5,61,36,2,--,1,--,2,6,5,1,4,5,--,--,--,--,--,,,,,,,55,54,39,--,37,12,--,--,--,--,1,39,34,37,6,28,29,2,--,1,--,1,3,22,18,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,
St Ursula's College  Toowoomba,Toowoomba,129,122,--,61,15,95,--,3,95%,95%,122,61,15,12,48,22,--,--,5,9,7,--,--,--,--,--,--,--,--,1,,,,,,,95,91,32,5,1,28,5,--,--,5,4,34,31,29,10,11,20,17,--,--,--,6,20,32,24,17,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Stanthorpe State High School,Stanthorpe,98,71,1,63,16,49,--,9,87%,87%,71,49,9,35,38,6,--,--,--,2,26,14,7,9,10,1,--,--,--,--,,,,,,,49,44,26,1,20,16,2,--,--,--,2,48,27,37,15,24,32,5,--,--,--,--,7,13,11,15,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Stretton State College,Stretton,64,41,--,45,9,34,--,0,98%,91%,41,23,3,15,21,2,--,--,1,4,23,22,6,18,11,--,--,--,--,5,,,,,,,34,29,15,2,4,12,1,--,--,1,5,30,12,30,7,29,20,1,--,--,--,4,4,9,9,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Stuartholme School,Toowong,144,141,--,62,5,110,--,0,99%,98%,141,61,4,--,30,41,3,--,2,7,3,1,1,--,--,1,--,--,--,--,,,,,,,110,108,33,1,--,22,13,--,--,2,4,34,33,29,4,--,8,29,3,--,--,3,38,38,24,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Suncoast Christian College,Woombye,82,71,--,51,16,52,--,5,93%,90%,71,46,15,18,20,15,--,--,1,2,11,5,1,5,1,--,--,--,--,--,,,,,,,52,51,26,6,8,12,5,--,--,1,1,30,20,25,10,15,9,10,--,--,--,1,8,13,17,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunnybank Special School,Sunnybank,6,--,6,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunnybank State High School,Sunnybank,111,76,1,96,12,38,--,1,96%,97%,76,65,9,61,11,4,--,--,--,16,34,31,3,30,2,--,--,--,--,6,,,,,,,38,35,25,2,22,3,1,--,--,--,5,72,41,71,10,69,10,3,--,--,--,17,3,5,8,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunshine Beach State High School,Sunshine Beach,180,157,1,147,33,92,--,0,99%,90%,157,125,31,88,75,31,2,--,1,5,22,21,2,16,8,4,--,--,--,2,1,1,--,1,--,--,92,91,60,6,43,24,5,1,--,1,2,87,66,86,27,61,59,30,1,--,--,5,9,23,31,24,5,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunshine Coast Grammar School,Forest Glen,123,118,1,49,16,112,--,2,98%,98%,118,47,15,17,36,6,--,--,1,5,4,1,--,--,1,--,--,--,--,--,1,1,1,--,--,--,112,111,40,9,14,33,4,--,--,1,5,10,7,8,6,3,4,2,--,--,--,--,29,36,31,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,
TAFE Queensland Brisbane,Alexandra Hills,73,54,--,45,8,18,--,12,82%,100%,54,39,7,17,21,12,1,--,--,5,19,6,1,2,2,1,--,--,--,2,,,,,,,18,17,7,2,4,3,--,--,--,--,--,55,37,38,6,15,20,13,1,--,--,7,1,5,8,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Tagai State College,Thursday Island,63,50,1,43,3,14,--,5,90%,91%,50,36,3,16,36,4,--,--,--,--,12,7,--,4,6,--,--,--,--,--,,,,,,,14,14,2,--,--,2,--,--,--,--,--,48,36,41,3,20,40,4,--,--,--,--,0,2,4,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Tamborine Mountain College,North Tamborine,19,12,2,2,2,15,--,2,63%,92%,12,2,2,--,--,--,--,--,1,--,,,,,,,,,,,,,,,,,15,12,2,2,--,--,--,--,--,1,--,,,,,,,,,,,,2,4,5,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,
