School,Locality,SEP,QCE,QCIA,VET,SAT,OP,IBD,Senior_Statement_only,PCT_with_QCE_VET_SAT_IBD,PCT_QTAC_applicants_with_tertiary_offer,QCE_N,QCE_VET,QCE_SAT,QCE_CertI,QCE_CertII,QCE_CertIII,QCE_CertIV,QCE_VET_Dip_or_Adv_Dip,QCE_uni_subject_at_school,QCE_VET_Dip_or_Adv_Dip_unit_at_school,not_yet_QCE_N,not_yet_QCE_VET,not_yet_QCE_SAT,not_yet_QCE_CertI,not_yet_QCE_CertII,not_yet_QCE_CertIII,not_yet_QCE_CertIV,not_yet_QCE_VET_Dip_or_AdvDip,not_yet_QCE_uni_subject_at_school,not_yet_QCE_VET_Dip_or_AdvDip_unit_at_school,QCIA_N,QCIA_VET,QCIA_SAT,QCIA_CertI,QCIA_CertII,QCIA_CertIII,OP_N,OP_QCE,OP_VET,OP_SAT,OP_CertI,OP_CertII,OP_CertIII,OP_CertIV,OP_VET_Dip_or_AdvDip,OP_uni_subject_at_school,OP_VET_Dip_or_AdvDip_unit_at_school,OPinelig_N,OPinelig_QCE,OPinelig_VET,OPinelig_SAT,OPinelig_CertI,OPinelig_CertII,OPinelig_CertIII,OPinelig_CertIV,OPinelig_VET_Dip_or_AdvDip,OPinelig_uni_subject_at_school,OPinelig_VET_Dip_or_AdvDip_unit_at_school,OP1_5,OP6_10,OP11_15,OP16_20,OP21_25,IBD_N,IBD_QCE,IBD_VET,IBD_SAT,IBD_CertI,IBD_CertII,IBD_CertIII,IBD_CertIV,IBD_VET_Dip_or_AdvDip,IBD_uni_subject_at_school,IBD_VET_Dip_or_AdvDip_unit_at_school,notIBD_N,notIBD_QCE,notIBD_VET,notIBD_SAT,notIBD_CertI,notIBD_CertII,notIBD_CertIII,notIBD_CertIV,notIBD_VET_Dip_or_AdvDip,notIBD_uni_subject_at_school,notIBD_VET_Dip_or_AdvDip_unit_at_school,IBD45_41,IBD40_36,IBD35_31,IBD30_24
St Saviour's College,Toowoomba,47,39,--,31,17,28,--,3,94%,85%,39,26,15,9,14,13,--,--,2,--,8,5,2,2,3,1,--,--,--,--,,,,,,,28,27,15,8,6,3,8,--,--,2,--,19,12,16,9,5,14,6,--,--,--,--,4,8,6,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Stephen's Catholic College  Mareeba,Mareeba,51,47,1,45,10,28,--,0,98%,91%,47,42,9,38,19,7,--,--,--,--,3,2,--,1,1,--,--,--,--,--,1,1,1,--,--,1,28,26,23,1,23,2,1,--,--,--,--,22,21,21,8,16,18,6,--,--,--,--,5,10,11,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Stephens Lutheran College,Gladstone,10,7,--,5,--,7,--,2,70%,100%,7,5,--,4,2,--,--,--,--,--,,,,,,,,,,,,,,,,,7,6,4,--,4,1,--,--,--,--,--,3,1,1,--,--,1,--,--,--,--,--,0,1,4,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Teresa's Catholic College,Noosaville,133,127,--,64,16,83,--,5,96%,95%,127,63,15,10,31,43,5,--,--,--,6,1,1,--,--,--,--,--,--,--,,,,,,,83,83,22,1,2,14,10,--,--,--,--,50,44,42,15,8,17,33,5,--,--,--,8,27,35,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Teresa's College  Abergowrie,Abergowrie,19,17,1,16,--,1,--,1,95%,100%,17,15,--,13,4,--,--,--,--,6,1,--,--,--,--,--,--,--,--,1,1,1,--,1,--,--,1,1,1,--,--,1,--,--,--,--,1,17,16,14,--,13,3,--,--,--,--,6,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Thomas More College,Sunnybank,109,108,--,81,14,47,--,0,99%,99%,108,81,14,5,57,75,--,--,2,--,,,,,,,,,,,,,,,,,47,46,19,1,--,6,14,--,--,2,--,62,62,62,13,5,51,61,--,--,--,--,15,19,11,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Ursula's College,Yeppoon,52,50,--,40,3,39,--,1,96%,97%,50,40,3,28,15,22,--,--,1,--,,,,,,,,,,,,,,,,,39,38,30,2,23,11,15,--,--,--,--,13,12,10,1,5,4,7,--,--,1,--,6,10,17,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Ursula's College  Toowoomba,Toowoomba,128,125,--,41,19,93,--,3,98%,99%,125,41,19,1,18,22,--,--,9,4,,,,,,,,,,,,,,,,,93,93,15,10,--,3,10,--,--,9,--,35,32,26,9,1,15,12,--,--,--,4,31,36,19,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Staines Memorial College,Redbank Plains,21,15,--,17,2,10,--,0,95%,100%,15,12,1,1,10,1,--,--,--,--,6,5,1,3,2,1,--,--,--,--,,,,,,,10,8,7,--,--,7,--,--,--,--,--,11,7,10,2,4,5,2,--,--,--,--,0,1,3,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Stanthorpe State High School,Stanthorpe,101,93,1,92,19,44,--,0,99%,95%,93,85,19,82,50,16,--,--,--,4,7,6,--,6,3,--,--,--,--,--,1,1,--,1,1,--,44,42,35,2,34,2,2,--,--,--,2,56,51,56,17,54,51,14,--,--,--,2,9,11,15,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Stretton State College,Stretton,124,123,1,83,14,40,--,0,99%,97%,123,83,14,26,69,36,1,--,11,2,,,,,,,,,,,,,,,,,40,40,7,1,--,4,2,--,--,8,--,83,83,76,13,26,65,34,1,--,3,2,13,15,7,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Stuartholme School,Toowong,136,135,--,47,3,107,--,0,100%,98%,135,46,3,--,1,45,11,--,--,--,1,1,--,--,--,1,--,--,--,--,,,,,,,107,107,19,1,--,--,19,4,--,--,--,29,28,28,2,--,1,27,7,--,--,--,36,36,21,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Suncoast Christian College,Woombye,69,66,--,59,15,49,--,0,99%,96%,66,57,14,37,21,23,--,--,4,--,3,2,1,--,--,1,--,--,--,--,,,,,,,49,47,41,8,27,11,15,--,--,4,--,20,19,18,7,10,10,9,--,--,--,--,8,18,14,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunnybank Special School,Sunnybank,1,--,1,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunnybank State High School,Sunnybank,109,107,1,84,23,26,--,0,99%,93%,107,83,23,62,47,16,--,--,1,2,1,1,--,--,1,--,--,--,--,--,,,,,,,26,26,13,3,11,1,3,--,--,1,1,82,81,71,20,51,47,13,--,--,--,1,1,4,7,9,5,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunshine Beach State High School,Sunshine Beach,172,170,2,156,23,88,--,0,99%,94%,170,155,22,145,62,37,1,--,--,--,,,,,,,,,,,2,1,1,--,1,--,88,88,75,4,74,10,2,--,--,--,--,82,82,80,18,71,52,35,1,--,--,--,11,27,27,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunshine Coast Grammar School,Forest Glen,127,126,--,37,10,114,--,1,99%,99%,126,37,10,1,10,21,7,--,3,--,,,,,,,,,,,,,,,,,114,114,30,7,--,10,15,6,--,3,--,13,12,7,3,1,--,6,1,--,--,--,37,42,30,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,
TAFE Queensland Brisbane,Alexandra Hills,62,42,--,55,6,3,--,4,94%,100%,42,39,3,15,37,19,--,--,--,--,20,16,3,5,12,4,--,--,--,--,,,,,,,3,3,1,--,1,--,--,--,--,--,--,59,39,54,6,19,49,23,--,--,--,--,1,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Tagai State College,Thursday Island,50,48,2,40,3,6,--,0,96%,83%,48,40,3,25,26,9,--,--,--,--,,,,,,,,,,,,,,,,,6,6,4,--,4,--,--,--,--,--,--,42,42,36,3,21,26,9,--,--,--,--,0,0,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Tamborine Mountain College,North Tamborine,33,18,1,15,6,25,--,4,73%,93%,18,9,4,3,2,6,--,--,1,--,14,5,1,1,2,1,--,--,--,--,1,1,1,--,--,1,25,17,11,5,3,4,5,--,--,1,--,7,1,3,--,1,--,2,--,--,--,--,2,5,8,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,
Tamborine Mountain State High School,North Tamborine,101,98,3,98,5,46,--,0,100%,91%,98,95,4,93,48,31,--,1,7,1,,,,,,,,,,,3,3,1,3,1,--,46,46,43,1,42,23,--,--,--,6,--,52,52,52,3,51,25,31,--,1,1,1,16,18,11,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Tannum Sands State High School,Tannum Sands,140,120,--,87,9,87,--,3,97%,91%,120,71,5,59,33,1,--,--,1,--,20,16,4,8,8,2,--,--,--,--,,,,,,,87,86,41,1,34,13,1,--,--,1,--,53,34,46,8,33,28,2,--,--,--,--,11,23,28,23,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Tara Shire State College,Tara,24,17,1,24,8,9,--,0,100%,75%,17,17,8,17,12,6,--,--,--,--,6,6,--,5,2,1,--,--,--,--,1,1,--,1,--,--,9,6,9,4,8,4,3,--,--,--,--,14,11,14,4,14,10,4,--,--,--,--,0,0,1,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Tec-NQ,Douglas,101,97,--,99,48,--,--,2,98%,100%,97,97,47,24,95,1,--,--,--,1,4,2,1,1,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Cathedral College  Rockhampton,Rockhampton,159,150,--,151,14,85,--,3,98%,100%,150,145,11,138,35,85,--,--,2,--,9,6,3,6,1,1,--,--,--,--,,,,,,,85,84,80,3,80,2,34,--,--,2,--,74,66,71,11,64,34,52,--,--,--,--,14,27,32,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,
The Cathedral School,Mundingburra,116,109,--,51,14,78,--,0,100%,98%,109,44,12,22,30,10,--,--,1,8,7,7,2,6,4,--,--,--,--,--,,,,,,,78,78,14,2,4,9,--,--,--,1,8,38,31,37,12,24,25,10,--,--,--,--,27,27,16,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,
The Centre Education Programme,Kingston,23,--,--,9,2,--,--,14,39%,--,,,,,,,,,,,23,9,2,3,4,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Gap State High School,The Gap,171,167,--,60,9,114,--,0,99%,97%,167,58,8,20,25,19,1,--,7,1,4,2,1,--,--,1,--,--,1,--,,,,,,,114,112,23,4,13,2,8,1,--,8,--,57,55,37,5,7,23,12,--,--,--,1,31,45,30,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,
The Glennie School,Toowoomba,86,83,--,82,9,81,--,0,100%,96%,83,79,6,78,14,14,--,--,--,--,3,3,3,3,--,--,--,--,--,--,,,,,,,81,79,77,7,76,11,12,--,--,--,--,5,4,5,2,5,3,2,--,--,--,--,18,21,21,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,
The Kooralbyn International School,Kooralbyn,12,9,--,--,--,9,--,2,75%,100%,,,,,,,,,,,,,,,,,,,,,,,,,,,9,8,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,1,4,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
The Lakes College,North Lakes,11,10,--,1,--,7,--,1,91%,67%,10,1,--,--,1,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,1,--,--,1,--,--,--,--,--,2,2,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
The Rockhampton Grammar School,Rockhampton,169,169,--,159,14,115,--,0,100%,97%,169,159,14,153,42,26,--,--,2,1,,,,,,,,,,,,,,,,,115,115,106,5,101,25,9,--,--,2,--,54,54,53,9,52,17,17,--,--,--,1,40,38,31,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,
The School of Total Education,Warwick,6,5,--,--,--,5,--,1,83%,100%,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,2,1,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
The Scots PGC College,Warwick,52,49,1,18,8,45,--,0,96%,92%,49,17,8,4,10,11,--,--,--,1,,,,,,,,,,,1,1,--,--,1,--,45,43,11,6,1,4,5,--,--,--,1,6,6,6,2,3,6,6,--,--,--,--,7,14,14,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,
The Southport School,Southport,153,145,--,62,19,111,--,5,97%,99%,145,59,18,1,20,21,5,15,6,16,8,3,1,--,1,1,--,--,--,--,,,,,,,111,111,31,10,1,16,5,3,5,6,5,42,34,31,9,--,5,17,2,10,--,11,32,42,31,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,
The Springfield Anglican College,Springfield,63,58,--,10,6,43,--,3,92%,93%,58,10,6,3,3,4,--,--,8,--,,,,,,,,,,,,,,,,,43,41,3,1,1,2,1,--,--,7,--,20,17,7,5,2,1,3,--,--,1,--,6,13,15,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Thuringowa State High School,Condon,79,70,2,66,15,33,--,2,95%,100%,70,61,14,43,41,17,1,--,--,7,7,4,1,--,3,--,--,--,--,--,2,1,--,1,1,--,33,31,25,2,20,6,8,--,--,--,6,44,39,40,13,23,38,9,1,--,--,1,2,7,11,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Toogoolawah State High School,Toogoolawah,28,26,1,19,8,11,--,0,96%,100%,26,18,8,--,16,6,--,--,--,--,,,,,,,,,,,1,1,--,1,--,--,11,10,4,2,--,3,1,--,--,--,--,16,16,14,6,--,13,5,--,--,--,--,1,4,5,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Toolooa State High School,South Gladstone,122,120,1,101,12,36,--,0,99%,89%,120,100,12,81,53,10,--,--,--,1,1,1,--,--,1,--,--,--,--,--,,,,,,,36,36,29,--,28,1,1,--,--,--,--,85,84,72,12,53,53,9,--,--,--,1,6,12,10,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Toowoomba Grammar School,Toowoomba,167,167,--,52,47,129,--,0,100%,98%,167,52,47,5,11,41,--,--,1,--,,,,,,,,,,,,,,,,,129,129,17,16,1,1,14,--,--,1,--,38,38,35,31,4,10,27,--,--,--,--,35,43,29,19,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Toowoomba SHS - Wilsonton Campus,Wilsonton,88,79,--,57,10,21,--,4,94%,94%,79,53,9,33,30,5,--,--,--,--,9,4,1,2,2,--,--,--,--,--,,,,,,,21,20,9,2,4,4,1,--,--,--,--,67,59,48,8,31,28,4,--,--,--,--,4,4,8,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Toowoomba State High School,Toowoomba,160,158,--,107,32,77,--,1,99%,89%,158,106,32,88,40,27,--,--,2,--,2,1,--,1,--,--,--,--,--,--,,,,,,,77,77,28,5,24,3,4,--,--,2,--,83,81,79,27,65,37,23,--,--,--,--,18,22,18,14,5,,,,,,,,,,,,,,,,,,,,,,,,,,
Townsville Community Learning Centre,Mundingburra,10,--,9,3,--,--,--,0,30%,--,,,,,,,,,,,1,1,--,1,--,--,--,--,--,--,9,2,--,2,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Townsville Flexible Learning Centre,West End,1,1,--,--,--,--,--,0,100%,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Townsville Grammar School,Townsville,145,135,--,26,1,124,8,6,94%,99%,135,25,--,--,23,2,--,--,--,15,10,1,1,--,1,--,--,--,--,--,,,,,,,124,122,18,--,--,17,1,--,--,--,13,12,5,4,1,--,4,--,--,--,--,1,30,48,30,16,0,8,7,4,--,--,3,1,--,--,--,--,1,1,--,--,--,--,--,--,--,--,1,0,2,2,4
Townsville State High School,Railway Estate,87,77,1,45,7,40,--,6,92%,94%,77,42,7,4,36,3,1,--,--,20,9,3,--,1,2,--,--,--,--,4,,,,,,,40,40,10,3,--,6,1,1,--,--,7,46,37,35,4,5,32,2,--,--,--,17,6,5,16,9,4,,,,,,,,,,,,,,,,,,,,,,,,,,
Trinity Anglican School,White Rock,70,65,--,24,6,70,--,0,93%,89%,65,24,6,--,21,5,--,--,--,1,,,,,,,,,,,,,,,,,70,65,24,6,--,21,5,--,--,--,1,,,,,,,,,,,,16,25,14,11,4,,,,,,,,,,,,,,,,,,,,,,,,,,
Trinity Bay State High School,Manunda Cairns,219,192,--,178,23,70,--,7,97%,96%,192,158,21,135,45,42,--,1,--,5,27,20,2,16,4,3,--,--,--,--,,,,,,,70,67,51,5,47,6,6,--,--,--,--,149,125,127,18,104,43,39,--,1,--,5,10,14,21,23,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Trinity College,Beenleigh,161,151,--,92,42,107,--,2,98%,94%,151,86,39,12,67,30,--,--,2,1,10,6,3,2,5,--,--,--,--,--,,,,,,,107,104,40,16,1,25,12,--,--,2,--,54,47,52,26,13,47,18,--,--,--,1,6,30,30,33,8,,,,,,,,,,,,,,,,,,,,,,,,,,
Trinity College (Gladstone),Gladstone,4,4,--,4,--,2,--,0,100%,100%,4,4,--,--,1,4,--,--,3,--,,,,,,,,,,,,,,,,,2,2,2,--,--,--,2,--,--,2,--,2,2,2,--,--,1,2,--,--,1,--,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Trinity Lutheran College,Ashmore,79,76,3,28,4,51,--,0,97%,98%,76,27,4,13,17,20,--,2,13,2,,,,,,,,,,,3,1,--,1,--,--,51,51,6,2,2,2,1,--,1,13,1,25,25,21,2,11,15,19,--,1,--,1,12,16,18,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Tullawong State High School,Caboolture,167,156,1,150,37,55,--,3,98%,89%,156,143,36,95,99,37,10,--,5,--,10,6,1,3,4,1,--,--,--,--,1,1,--,1,1,--,55,53,41,9,27,8,11,8,--,5,--,111,103,108,28,71,95,27,2,--,--,--,4,11,17,21,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Tully State High School,Tully,96,92,2,68,15,43,--,2,98%,98%,92,66,15,56,28,13,--,--,--,2,,,,,,,,,,,2,2,--,2,1,--,43,43,20,4,17,--,4,--,--,--,--,51,49,46,11,39,28,9,--,--,--,2,5,9,21,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Unity College,Caloundra West,92,89,--,89,16,48,--,0,100%,98%,89,86,15,83,33,50,38,--,--,1,3,3,1,3,1,1,--,--,--,--,,,,,,,48,48,45,7,44,14,15,15,--,--,--,44,41,44,9,42,20,36,23,--,--,1,10,15,16,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper Coomera State College,Upper Coomera,179,170,--,148,44,70,--,0,100%,90%,170,139,41,102,67,33,4,--,20,1,9,9,3,8,--,2,--,--,1,--,,,,,,,70,68,42,9,39,4,8,2,--,19,1,109,102,106,35,71,63,27,2,--,2,--,5,16,19,24,6,,,,,,,,,,,,,,,,,,,,,,,,,,
Urangan State High School,Urangan,292,265,5,163,16,102,--,13,93%,92%,265,156,15,62,125,33,12,--,3,2,22,6,--,2,3,--,1,--,--,--,5,1,1,--,--,--,102,99,23,3,6,10,--,7,--,2,--,185,166,139,12,58,118,33,6,--,1,2,13,31,31,22,5,,,,,,,,,,,,,,,,,,,,,,,,,,
Varsity College,Varsity Lakes,231,210,--,218,47,102,--,1,99%,95%,210,200,43,174,94,96,16,44,11,50,21,18,4,12,5,5,2,2,--,3,,,,,,,102,96,90,8,87,29,15,--,2,5,2,129,114,128,39,99,70,86,18,44,6,51,27,49,25,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Victoria Point State High School,Victoria Point,179,176,2,155,78,69,--,0,99%,93%,176,153,77,85,82,84,--,--,--,1,1,1,1,--,--,1,--,--,--,--,2,1,--,1,--,--,69,69,52,16,42,13,20,--,--,--,--,108,107,102,62,43,69,65,--,--,--,1,7,15,19,23,5,,,,,,,,,,,,,,,,,,,,,,,,,,
Victory College,Gympie,29,26,--,14,5,18,--,0,90%,100%,26,14,5,1,12,1,--,--,--,--,,,,,,,,,,,,,,,,,18,15,4,1,--,3,--,--,--,--,--,11,11,10,4,1,9,1,--,--,--,--,1,4,7,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Villanova College,Coorparoo,165,161,--,24,4,147,--,0,99%,96%,161,22,4,9,14,12,--,--,--,2,4,2,--,--,2,1,--,--,--,--,,,,,,,147,145,6,--,2,4,1,--,--,--,--,18,16,18,4,7,12,12,--,--,--,2,48,50,29,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Warwick Christian College,Warwick,6,--,--,1,--,--,--,5,17%,--,,,,,,,,,,,6,1,--,--,--,1,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Warwick State High School,Warwick,165,131,1,129,24,77,--,7,92%,98%,131,109,18,93,39,20,--,--,--,2,33,20,6,11,10,1,--,--,--,--,,,,,,,77,70,58,1,58,1,9,--,--,--,1,87,61,71,23,46,48,12,--,--,--,1,16,10,27,20,4,,,,,,,,,,,,,,,,,,,,,,,,,,
Wavell State High School,Wavell Heights,211,198,--,206,20,116,--,1,100%,98%,198,194,20,192,63,47,19,1,1,2,13,12,--,12,5,1,--,--,--,--,,,,,,,116,113,112,2,111,12,12,15,1,1,1,95,85,94,18,93,56,36,4,--,--,1,19,32,36,27,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Wellington Point State High School,Wellington Point,167,159,--,151,26,71,--,0,99%,91%,159,145,26,121,97,34,--,--,15,1,8,6,--,4,5,--,--,--,--,--,,,,,,,71,67,57,2,50,14,2,--,--,13,--,96,92,94,24,75,88,32,--,--,2,1,9,24,22,10,6,,,,,,,,,,,,,,,,,,,,,,,,,,
West Moreton Anglican College,Karrabin,145,139,--,84,9,98,--,3,98%,99%,139,81,9,63,18,18,1,--,2,--,6,3,--,3,1,--,--,--,--,--,,,,,,,98,98,52,3,43,5,7,--,--,2,--,47,41,32,6,23,14,11,1,--,--,--,19,35,33,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Western Cape College,Weipa,46,41,1,42,10,15,--,0,100%,100%,41,37,9,37,23,2,--,--,--,--,4,4,--,3,3,--,--,--,--,--,1,1,1,--,1,--,15,15,11,--,11,--,--,--,--,--,--,30,26,30,9,29,26,2,--,--,--,--,2,7,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Western Suburbs State Special School,Durack,14,--,13,5,--,--,--,1,36%,--,,,,,,,,,,,,,,,,,,,,,13,5,--,5,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Westside Christian College,Goodna,87,72,--,12,--,74,--,5,87%,92%,72,8,--,1,5,4,1,--,1,--,15,4,--,--,3,1,--,--,--,--,,,,,,,74,68,5,--,--,3,2,1,--,1,--,13,4,7,--,1,5,3,--,--,--,--,13,17,24,15,5,,,,,,,,,,,,,,,,,,,,,,,,,,
Whites Hill State College,Camp Hill,41,39,1,39,11,18,--,0,98%,100%,39,38,11,36,12,13,1,--,--,--,,,,,,,,,,,1,1,--,1,--,--,18,17,17,3,17,--,2,--,--,--,--,22,22,21,8,19,12,11,1,--,--,--,3,4,8,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Whitsunday Anglican School,Beaconsfield,65,64,--,8,--,61,--,0,100%,100%,64,7,--,3,--,4,1,--,7,--,1,1,--,1,--,--,--,--,--,--,,,,,,,61,61,5,--,2,--,3,1,--,7,--,4,3,3,--,2,--,1,--,--,--,--,21,19,10,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Whitsunday Christian College,Cannonvale,20,19,1,2,1,14,--,0,95%,92%,19,2,1,--,1,1,1,--,--,1,,,,,,,,,,,,,,,,,14,14,--,--,--,--,--,--,--,--,1,5,5,2,1,--,1,1,1,--,--,--,4,6,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
William Ross State High School,Annandale,167,159,2,162,14,68,--,1,99%,97%,159,155,14,46,153,47,2,--,--,4,6,5,--,2,4,--,--,--,--,--,2,2,--,2,--,--,68,68,65,4,9,64,12,1,--,--,1,97,91,95,10,39,93,35,1,--,--,3,7,16,32,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Windaroo Valley State High School,Bahrs Scrub,165,140,5,125,25,37,--,3,98%,79%,140,103,24,61,58,22,--,--,3,1,20,17,1,13,8,1,--,--,--,--,5,5,--,5,3,--,37,37,12,--,8,--,4,--,--,3,--,123,103,108,25,66,66,19,--,--,--,1,4,11,15,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Winton State School,Winton,5,4,--,2,2,2,--,1,80%,100%,4,2,2,2,--,1,--,--,--,--,,,,,,,,,,,,,,,,,2,2,1,1,1,--,1,--,--,--,--,3,2,1,1,1,--,--,--,--,--,--,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Woodcrest State College,Springfield,147,146,--,143,16,45,--,0,100%,92%,146,142,15,134,91,40,--,--,2,--,1,1,1,--,--,--,--,--,--,--,,,,,,,45,45,42,1,42,11,2,--,--,2,--,102,101,101,15,92,80,38,--,--,--,--,7,8,16,11,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Woodridge State High School,Woodridge,155,131,--,144,44,46,--,3,98%,93%,131,123,39,110,87,37,--,--,1,4,24,21,5,12,17,3,--,--,--,--,,,,,,,46,43,38,3,35,3,4,--,--,1,--,109,88,106,41,87,101,36,--,--,--,4,4,5,6,15,16,,,,,,,,,,,,,,,,,,,,,,,,,,
Woody Point Special School,Woody Point,3,--,3,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Woree State High School,Woree,157,103,6,138,20,22,--,14,90%,100%,103,100,13,94,52,12,--,--,--,1,48,34,5,29,7,1,--,--,--,--,6,4,2,4,--,--,22,21,21,--,21,4,--,--,--,--,--,129,82,113,18,102,55,13,--,--,--,1,3,4,14,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Wynnum State High School,Manly,84,81,--,63,24,48,--,0,100%,98%,81,60,23,29,51,24,1,--,--,--,3,3,1,3,1,--,--,--,--,--,,,,,,,48,46,27,10,10,17,11,1,--,--,--,36,35,36,14,22,35,13,--,--,--,--,5,13,14,14,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Xavier Catholic College,Hervey Bay,135,128,--,82,13,76,--,4,96%,97%,128,80,12,--,3,77,--,--,--,--,7,2,1,--,--,2,--,--,--,--,,,,,,,76,75,34,3,--,1,32,--,--,--,--,59,53,48,10,--,2,47,--,--,--,--,16,30,18,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,
YMCA Vocational School,Kingston,31,--,--,3,--,--,--,28,10%,--,,,,,,,,,,,31,3,--,2,2,--,--,--,--,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yeppoon State High School,Yeppoon,112,98,2,65,11,46,--,5,93%,100%,98,59,10,16,35,30,--,--,2,--,12,5,1,3,4,1,--,--,--,--,2,1,--,1,--,--,46,44,13,2,3,2,8,--,--,2,--,64,54,51,9,16,37,23,--,--,--,--,8,14,17,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,
